[0.91089296],[0.87416434],[0.86785436],[0.86249393],[0.85244876],[0.8446901],[0.85128367],[0.8461146],[0.8366957],[0.8352775],[0.83698446],[0.8330355],[0.82719994],[0.8167017],[0.8157497],[0.8144603],[0.8164804],[0.8150974],[0.80920804],[0.8119021],[0.8066277],[0.79732955],[0.79908854],[0.7900738],[0.7936639],[0.8047945],[0.79308206],[0.7946227],[0.786114],[0.7859321],[0.7887146],[0.7807265],[0.7729701],[0.77437615],[0.7721426],[0.767211],[0.77301544],[0.7719492],[0.7637399],[0.76643234],[0.762427],[0.7617002],[0.7593625],[0.7685371],[0.763577],[0.75422376],[0.7531556],[0.7528016],[0.750486],[0.75155526],[0.7526115],[0.74291223],[0.74233806],[0.73884165],[0.7420962],[0.7452886],[0.738581],[0.74377155],[0.73537123],[0.7388752],[0.735035],[0.7322631],[0.72566617],[0.7299056],[0.7324177],[0.7276681],[0.72059935],[0.72326887],[0.7241023],[0.7293848],[0.72640425],[0.71959],[0.7141584],[0.7092969],[0.71145123],[0.7123418],[0.71562564],[0.7058053],[0.7139204],[0.7126979],[0.70976275],[0.7096096],[0.7051032],[0.69788074],[0.6964915],[0.69989634],[0.7023504],[0.70308656],[0.7046594],[0.69157803],[0.6971282],[0.69513005],[0.6985144],[0.697221],[0.69093114],[0.6882709],[0.68750954],[0.68495506],[0.68766093],[0.6866459],[0.68975186],[0.68199825],[0.6841375],[0.6870966],[0.6803565],[0.6797003],[0.6849844],[0.68452716],[0.6757431],[0.67826587],[0.6760172],[0.6778208],[0.67465115],[0.67241263],[0.6745999],[0.67022985],[0.66901374],[0.66505176],[0.6600431],[0.6620522],[0.66665494],[0.66178024],[0.66290444],[0.6567409],[0.65609545],[0.66432333],[0.66108674],[0.6526973],[0.6593278],[0.6604347],[0.6593137],[0.65527916],[0.6559329],[0.6523455],[0.65477353],[0.6546577],[0.64623696],[0.6531405],[0.65040016],[0.645619],[0.6444302],[0.64724404],[0.6429666],[0.6387469],[0.6479476],[0.6363989],[0.63903534],[0.6431893],[0.63730943],[0.636367],[0.63482475],[0.6393914],[0.6378425],[0.6375241],[0.6278568],[0.6319912],[0.6288053],[0.6300953],[0.63556397],[0.6292046],[0.6256066],[0.6246921],[0.62375444],[0.6218018],[0.62393653],[0.6216014],[0.6297975],[0.62301594],[0.6114836],[0.6274673],[0.6200274],[0.6148577],[0.6158045],[0.6103321],[0.601134],[0.606144],[0.61532766],[0.6086656],[0.60341763],[0.61114794],[0.6086849],[0.6066018],[0.6016304],[0.6062556],[0.60146093],[0.60534805],[0.6016663],[0.6087114],[0.60324764],[0.5986688],[0.6013385],[0.6016282],[0.5956397],[0.60329133],[0.59574854],[0.5901233],[0.59373045],[0.59060323],[0.5862667],[0.59014434]
[1.2843384742736816],[0.9510226845741272],[0.8245487213134766],[0.7514946460723877],[0.7560471892356873],[0.7554853558540344],[0.7425284385681152],[0.7639532089233398],[0.7501009702682495],[0.7454662919044495],[0.748634397983551],[0.7509804368019104],[0.748675525188446],[0.7463942170143127],[0.7369400262832642],[0.7305424213409424],[0.7567620873451233],[0.7387414574623108],[0.7330188155174255],[0.743329644203186],[0.744250476360321],[0.7312750816345215],[0.7252150177955627],[0.73996502161026],[0.7524597644805908],[0.7450498938560486],[0.740606963634491],[0.7460033893585205],[0.7462637424468994],[0.7441092133522034],[0.7138959169387817],[0.724281907081604],[0.7319331765174866],[0.7220883369445801],[0.7295328378677368],[0.7559886574745178],[0.7282975912094116],[0.7487476468086243],[0.7343570590019226],[0.7170677185058594],[0.7321951985359192],[0.7118170261383057],[0.7258376479148865],[0.7420958280563354],[0.7338232398033142],[0.7142598032951355],[0.7274556159973145],[0.7040237784385681],[0.7124621272087097],[0.7406967282295227],[0.7111484408378601],[0.7055191397666931],[0.7135539650917053],[0.6851319074630737],[0.7352742552757263],[0.7303358316421509],[0.725045919418335],[0.7221786975860596],[0.7173584699630737],[0.7212480902671814],[0.723600447177887],[0.7290250062942505],[0.7032020092010498],[0.7141785621643066],[0.7314910292625427],[0.7002047896385193],[0.701320230960846],[0.738741934299469],[0.7386104464530945],[0.7214381098747253],[0.746463418006897],[0.7113928198814392],[0.7018240690231323],[0.6931207180023193],[0.693729817867279],[0.7069048285484314],[0.7004401087760925],[0.7035825848579407],[0.6913923621177673],[0.6879664063453674],[0.7062190771102905],[0.6984370946884155],[0.7051662802696228],[0.6959987878799438],[0.6864292025566101],[0.6838312149047852],[0.676513135433197],[0.6877955794334412],[0.6623343229293823],[0.6687097549438477],[0.6904319524765015],[0.6848880052566528],[0.690369725227356],[0.6791585087776184],[0.680914580821991],[0.6802155375480652],[0.6906890273094177],[0.6933085322380066],[0.6676862835884094],[0.6893231272697449],[0.6778972148895264],[0.6760925054550171],[0.6626660823822021],[0.6721644997596741],[0.6699807047843933],[0.6843140125274658],[0.6722691655158997],[0.6792818307876587],[0.6627866625785828],[0.6636582612991333],[0.6748555898666382],[0.6668980717658997],[0.68487948179245],[0.6751327514648438],[0.6854146718978882],[0.6533835530281067],[0.6859768629074097],[0.6427152156829834],[0.6618415117263794],[0.6626896262168884],[0.6645726561546326],[0.688831627368927],[0.6753546595573425],[0.6626364588737488],[0.6825530529022217],[0.6865610480308533],[0.6601352095603943],[0.660332441329956],[0.6739223599433899],[0.644914984703064],[0.6539372205734253],[0.661457359790802],[0.6681309342384338],[0.6709775328636169],[0.6605777740478516],[0.6859332919120789],[0.6637222170829773],[0.6888607740402222],[0.6583844423294067],[0.6560677289962769],[0.6585667729377747],[0.677138090133667],[0.6509285569190979],[0.6791708469390869],[0.6608933806419373],[0.655849277973175],[0.6547538042068481],[0.6561436653137207],[0.6537237763404846],[0.6492478847503662],[0.677414059638977],[0.6653881669044495],[0.6747981905937195],[0.6552164554595947],[0.6467809677124023],[0.6467031240463257],[0.6507850289344788],[0.6716784834861755],[0.649676501750946],[0.659058690071106],[0.6484534740447998],[0.655124306678772],[0.6428313851356506],[0.6465725302696228],[0.6566253900527954],[0.6510527729988098],[0.6644524931907654],[0.6469081044197083],[0.6438698172569275],[0.640757143497467],[0.6418988704681396],[0.6530128121376038],[0.6583990454673767],[0.6456781029701233],[0.6344112157821655],[0.6612641215324402],[0.6482201218605042],[0.6346204280853271],[0.6337743401527405],[0.6343057751655579],[0.64914470911026],[0.6236280202865601],[0.6362276673316956],[0.6400049924850464],[0.6353633999824524],[0.65208500623703],[0.6598504185676575],[0.6580780148506165],[0.6311423182487488],[0.630639374256134],[0.6486993432044983],[0.6415995359420776],[0.6448015570640564],[0.637332022190094],[0.6400207877159119],[0.6347444653511047],[0.6266013383865356],[0.6071348190307617],[0.63315349817276],[0.6207744479179382]
[0.8333661456902822],[0.7641241318649716],[0.7371832618006954],[0.7179959714412689],[0.7006553301104793],[0.6855353657846097],[0.6836409877847742],[0.6754756702317132],[0.6621339850955539],[0.6622396321208389],[0.6575217103516614],[0.651517512621703],[0.6419965238482864],[0.6361191659061997],[0.6332104294388382],[0.6293789722301342],[0.6314692872541922],[0.6280429495705498],[0.6227901500684244],[0.6269698209232755],[0.6160389769960333],[0.6111804302091952],[0.6126504297609683],[0.6072416989891617],[0.6079371803336673],[0.6150403563623075],[0.6037580922797874],[0.6036461580682684],[0.597344645747432],[0.5979610240017926],[0.6003010410953451],[0.5948001996234611],[0.5868668677630248],[0.5901780884574961],[0.5880619911132036],[0.5844297894725093],[0.5851271042117366],[0.5867067393329408],[0.5807500967273006],[0.5805844416220983],[0.5755783004893197],[0.5748617384168837],[0.5781601948870553],[0.5807998908890618],[0.5765586473323681],[0.5684610505898794],[0.573298833988331],[0.5663507266177071],[0.5673195879768442],[0.5671279882943189],[0.5656828046948822],[0.5597054268474932],[0.5608581315588068],[0.5582701630062528],[0.5616294366342051],[0.5599815757186325],[0.5563388753820349],[0.5594293624162674],[0.5539129337778798],[0.5566864366884585],[0.5526947401188038],[0.5518952194187376],[0.5461084892352422],[0.5502015435033374],[0.5494071692228317],[0.5478657274334519],[0.5409998976522021],[0.5439590546819899],[0.543117179914757],[0.5461941962992704],[0.5412818116170389],[0.538799042503039],[0.5327468056369711],[0.5316655001154652],[0.5334110883650957],[0.5336392626718238],[0.5351346615287993],[0.5271978450042231],[0.5341308768148776],[0.5345395698591515],[0.531610808438725],[0.5284726906705786],[0.5247522763631962],[0.5177655954051901],[0.5213001541517399],[0.5227170685927073],[0.5196291909173683],[0.5286127025330508],[0.5237744185659621],[0.5161141874613585],[0.5186057730957314],[0.516773478852378],[0.5214616667341303],[0.5172677205668555],[0.5128781276720541],[0.5097791541505743],[0.5101778612092689],[0.5072765510391306],[0.5109107207368921],[0.5113490439123578],[0.5095399413947705],[0.5051475376994522],[0.5070465797627414],[0.5094974852270551],[0.5043417988000093],[0.5033312307463752],[0.5073460047995603],[0.50646594884219],[0.49642285373475814],[0.5006592626924868],[0.49692546272719346],[0.49959180918004775],[0.4987189085395248],[0.49319661491447025],[0.5000716751372373],[0.4929755214187834],[0.49439692552442904],[0.4858021250477544],[0.48885950059802447],[0.4878125378379115],[0.4924010397107513],[0.4873161293842174],[0.48882951670222813],[0.48262776765558457],[0.48254086463539686],[0.4881379069001586],[0.4857476657187497],[0.47900615632534027],[0.4865076260434257],[0.484632384997827],[0.4856375853220622],[0.4808138664121981],[0.4792457852098677],[0.4810957395368152],[0.47799256995872214],[0.48080142946154986],[0.47350053102881823],[0.47753273392165146],[0.47575074930985767],[0.47374213956020494],[0.47037618414119436],[0.4751745280292299],[0.47029169621290984],[0.4649517900413937],[0.4742322431670295],[0.4625261177619298],[0.4677130154989384],[0.47225366477613095],[0.4662747460382956],[0.4607310973935657],[0.46583597196473014],[0.46526160560272356],[0.46422475300453325],[0.4629173587869715],[0.4559208270576265],[0.4615263839562734],[0.45822769017131243],[0.45874551711259065],[0.46203121929257],[0.45716639746118476],[0.4554980910486645],[0.4546559491643199],[0.4553606565351839],[0.45052616905283044],[0.4524044135102519],[0.451038690076934],[0.4577006432745192],[0.450210839509964],[0.444367829296324],[0.4564587043391334],[0.44638047174171164],[0.44525677076092474],[0.44538165463341606],[0.4435586173225332],[0.43205367580608084],[0.43925395552758817],[0.4491482636442891],[0.4421517848968506],[0.4372121448870058],[0.4437642323750037],[0.44048123999878214],[0.4377770103790142],[0.43497857120301986],[0.4417020943429735],[0.4374603182077408],[0.4397028198948613],[0.43480561011367375],[0.43936550341270586],[0.4343595157066981],[0.4315994696484672],[0.4318406283855438],[0.4351757290186705],[0.4303295684081537],[0.4365296452133744],[0.4281260277386065],[0.4245862337174239],[0.4271918452448315],[0.4256371982671596],[0.4208663155635198],[0.4254276399259214]
[1.3467718362808228],[0.6742536425590515],[0.5883139371871948],[0.48063138127326965],[0.47901099920272827],[0.3720872700214386],[0.7022669315338135],[0.5130321979522705],[0.5004890561103821],[0.7340369820594788],[0.5843817591667175],[0.4912594258785248],[0.4679519236087799],[0.41471362113952637],[0.41000720858573914],[0.6517107486724854],[0.3863988518714905],[0.5849236249923706],[0.4545176923274994],[0.599505603313446],[0.3813689053058624],[0.40434885025024414],[0.5540435314178467],[0.6012656688690186],[0.44245049357414246],[0.7929317951202393],[0.5919612646102905],[0.6906325817108154],[0.5359574556350708],[0.5920302867889404],[0.5400573015213013],[0.5941568613052368],[0.41429057717323303],[0.37177151441574097],[0.6704791188240051],[0.5844002366065979],[0.6768093705177307],[0.41788342595100403],[0.6538922190666199],[0.5101547837257385],[0.8808019161224365],[0.5643479824066162],[0.4208574891090393],[0.5590847730636597],[0.3736516833305359],[0.5041210651397705],[0.4115235507488251],[0.46903276443481445],[0.5268322825431824],[0.46205076575279236],[0.3994590938091278],[0.48399341106414795],[0.5652578473091125],[0.4036348760128021],[0.5257522463798523],[0.6659975051879883],[0.5845687985420227],[0.5632947087287903],[0.600593626499176],[0.4315853714942932],[0.5882235765457153],[0.5473828315734863],[0.3981116712093353],[0.4576311707496643],[0.5355244278907776],[0.4137539267539978],[0.4698786437511444],[0.3842460811138153],[0.3780008554458618],[0.46907496452331543],[0.43872973322868347],[0.6394594311714172],[0.32615476846694946],[0.43170297145843506],[0.4467018246650696],[0.4026983976364136],[0.6154392957687378],[0.45000898838043213],[0.5696951150894165],[0.5176389217376709],[0.5812868475914001],[0.40703722834587097],[0.61394202709198],[0.3515951633453369],[0.5466657280921936],[0.6626133322715759],[0.5179915428161621],[0.42560869455337524],[0.3277468979358673],[0.6954324245452881],[0.3951650857925415],[0.4772195518016815],[0.5937582850456238],[0.49647632241249084],[0.6276180744171143],[0.3326379656791687],[0.5153657793998718],[0.3251500427722931],[0.4116194248199463],[0.4304816424846649],[0.32798880338668823],[0.6858884692192078],[0.39801618456840515],[0.46743637323379517],[0.3525052070617676],[0.3828231990337372],[0.3422757387161255],[0.38346540927886963],[0.4448433220386505],[0.5195520520210266],[0.44030076265335083],[0.7543336153030396],[0.40340656042099],[0.40941956639289856],[0.3721661865711212],[0.5767906308174133],[0.6737093925476074],[0.5534443259239197],[0.33856794238090515],[0.39098769426345825],[0.5278304219245911],[0.6881768107414246],[0.45614153146743774],[0.6265004277229309],[0.3884870111942291],[0.4173094630241394],[0.5412129163742065],[0.5069928765296936],[0.6171041131019592],[0.3172203004360199],[0.615835964679718],[0.4394952356815338],[0.2974018156528473],[0.4155266582965851],[0.34190720319747925],[0.4763951003551483],[0.3467802107334137],[0.4075154960155487],[0.4342532455921173],[0.5020440220832825],[0.3034151494503021],[0.4208635985851288],[0.26429101824760437],[0.4003245234489441],[0.4140361249446869],[0.685554027557373],[0.46959319710731506],[0.40211448073387146],[0.3436068594455719],[0.3244172930717468],[0.7903982400894165],[0.344986230134964],[0.4149811863899231],[0.3941841721534729],[0.510301947593689],[0.5547581911087036],[0.4154259264469147],[0.30577903985977173],[0.3224777579307556],[0.2995890974998474],[0.31515443325042725],[0.49460622668266296],[0.2622391879558563],[0.38254624605178833],[0.7960199117660522],[0.49461907148361206],[0.6328420042991638],[0.8741291761398315],[0.4453105926513672],[0.5442957282066345],[0.6397342085838318],[0.7394708395004272],[0.5884721875190735],[0.5878629684448242],[0.5011593699455261],[0.5444089770317078],[0.691573441028595],[0.3046470582485199],[0.4200851023197174],[0.5423756837844849],[0.6257328987121582],[0.49349433183670044],[0.6684631109237671],[0.28950271010398865],[0.8176369667053223],[0.4204601049423218],[0.3486529290676117],[0.6422587633132935],[0.3592352271080017],[0.5346990823745728],[0.29288697242736816],[0.3169483244419098],[0.520487904548645],[0.26391226053237915],[0.4896014332771301],[0.6610238552093506],[0.5501452088356018],[0.5264208316802979],[0.4793393611907959],[0.5428879261016846]
