[0.9108658],[0.8690741],[0.8577952],[0.8540807],[0.84312093],[0.830815],[0.8391203],[0.81952953],[0.8117452],[0.8167328],[0.81549],[0.8009533],[0.803148],[0.7959867],[0.7950725],[0.79033285],[0.78962266],[0.7862708],[0.7796782],[0.7706393],[0.78356946],[0.7726426],[0.77547246],[0.7688543],[0.7572116],[0.75468314],[0.75948],[0.76063097],[0.7610045],[0.75660026],[0.7405528],[0.7461636],[0.7371737],[0.73446023],[0.735003],[0.73680514],[0.7375229],[0.73352563],[0.73294777],[0.73813057],[0.7271132],[0.7211605],[0.7294591],[0.72018844],[0.7201945],[0.7206069],[0.7105684],[0.71235764],[0.7108105],[0.71303976],[0.711261],[0.7058671],[0.70304006],[0.7038157],[0.6967862],[0.70041424],[0.69447744],[0.68628776],[0.69303507],[0.69797236],[0.69149],[0.6951242],[0.6945648],[0.68955725],[0.68743634],[0.6911258],[0.6774921],[0.675283],[0.6805111],[0.6657606],[0.6633124],[0.6716382],[0.67984474],[0.6722468],[0.66282886],[0.65949893],[0.6666099],[0.6655621],[0.6570788],[0.6610796],[0.6590634],[0.6616869],[0.6617618],[0.6604163],[0.65051556],[0.64767516],[0.6543769],[0.65721023],[0.6513688],[0.65076566],[0.642106],[0.6512084],[0.64674264],[0.650554],[0.6433294],[0.6402095],[0.6417509],[0.6354191],[0.64172995],[0.6371607],[0.6371149],[0.63478965],[0.63379633],[0.631266],[0.6299094],[0.62348235],[0.6286722],[0.62628746],[0.6211607],[0.62126416],[0.6199691],[0.6105865],[0.6191398],[0.6183185],[0.61313736],[0.6148432],[0.61351174],[0.61557156],[0.6074427],[0.6005872],[0.60196155],[0.59810734],[0.6059217],[0.60614735],[0.60272235],[0.6087085],[0.60630554],[0.5933938],[0.59793586],[0.6012864],[0.5910494],[0.59249943],[0.5987645],[0.60076994],[0.5954092],[0.5865186],[0.5885815],[0.5846747],[0.5804825],[0.5870127],[0.5731999],[0.5770804],[0.5750204],[0.58176863],[0.57740474],[0.5776967],[0.5758112],[0.5747712],[0.5729508],[0.5742754],[0.5726711],[0.5758435],[0.5713964],[0.56886196],[0.5650514],[0.56490976],[0.5644518],[0.55352134],[0.5659744],[0.56759465],[0.5580014],[0.56141955],[0.5626705],[0.55613995],[0.55695707],[0.54939336],[0.5525458],[0.553291],[0.5494765],[0.5581496],[0.5435777],[0.5525515],[0.55236745],[0.54761237],[0.5534715],[0.543317],[0.5492465],[0.54959285],[0.5350334],[0.544801],[0.54263103],[0.5398573],[0.5346808],[0.54391855],[0.53694856],[0.5405116],[0.54064435],[0.53632474],[0.53280103],[0.52727395],[0.53015655],[0.53418946],[0.52291614],[0.53333277],[0.5298866],[0.52934563],[0.5280839],[0.52545273],[0.5174517],[0.5247799]
[0.7599747180938721],[0.6846209168434143],[0.6923882961273193],[0.6725797057151794],[0.69670569896698],[0.6715852618217468],[0.6789417266845703],[0.6881041526794434],[0.651029646396637],[0.7046571373939514],[0.6996570825576782],[0.6957501173019409],[0.6860761046409607],[0.6909307837486267],[0.6578537225723267],[0.68223637342453],[0.672705352306366],[0.6845363974571228],[0.7100966572761536],[0.6610808372497559],[0.6934978365898132],[0.6872977018356323],[0.6828867793083191],[0.6448044180870056],[0.6881433725357056],[0.6746482253074646],[0.6965889930725098],[0.6911424398422241],[0.6760790348052979],[0.7009581327438354],[0.6738857626914978],[0.6762637495994568],[0.6526004076004028],[0.6496264338493347],[0.6557259559631348],[0.6600452661514282],[0.6883408427238464],[0.6582061052322388],[0.6842366456985474],[0.6446492671966553],[0.6509197354316711],[0.6797965168952942],[0.6233786940574646],[0.641107439994812],[0.6592998504638672],[0.6585634350776672],[0.6432859301567078],[0.6438876986503601],[0.6209079027175903],[0.6286032199859619],[0.6436004638671875],[0.6514643430709839],[0.6819664835929871],[0.65782231092453],[0.6342388987541199],[0.6467974185943604],[0.6273781657218933],[0.6311666369438171],[0.6251972913742065],[0.6197230219841003],[0.6609063148498535],[0.6274970173835754],[0.6591453552246094],[0.6193464398384094],[0.6320654153823853],[0.6451047658920288],[0.6320709586143494],[0.6603580713272095],[0.5989322066307068],[0.6109039783477783],[0.6484079957008362],[0.6461067199707031],[0.6313347220420837],[0.6084529757499695],[0.6248624324798584],[0.6193975210189819],[0.5934222340583801],[0.6030996441841125],[0.6101349592208862],[0.6063083410263062],[0.5882267951965332],[0.5928719639778137],[0.6180793642997742],[0.5895035862922668],[0.5880417823791504],[0.5822724103927612],[0.6058745384216309],[0.5996024012565613],[0.5906292796134949],[0.5938402414321899],[0.5897524356842041],[0.6098977327346802],[0.6549389958381653],[0.5921027660369873],[0.600159227848053],[0.5928553342819214],[0.6130400896072388],[0.5662370324134827],[0.6009209156036377],[0.5920785069465637],[0.5911016464233398],[0.6044124364852905],[0.5726180076599121],[0.5800747871398926],[0.5668866038322449],[0.6015161871910095],[0.598628044128418],[0.5854875445365906],[0.5803747177124023],[0.5948852896690369],[0.5473340749740601],[0.5789164900779724],[0.6031898260116577],[0.5766407251358032],[0.5753663778305054],[0.5940507054328918],[0.5925108194351196],[0.5683469772338867],[0.5902285575866699],[0.5589998960494995],[0.5661291480064392],[0.5794810652732849],[0.5647793412208557],[0.5720844268798828],[0.5546668171882629],[0.5543875694274902],[0.5737621188163757],[0.5643329620361328],[0.5770929455757141],[0.5647713541984558],[0.5606345534324646],[0.5760440826416016],[0.5723082423210144],[0.5747411251068115],[0.5544893145561218],[0.5702438354492188],[0.5949212312698364],[0.5834299325942993],[0.5586981773376465],[0.5511707663536072],[0.5267265439033508],[0.5505908131599426],[0.5585311055183411],[0.5412230491638184],[0.5672837495803833],[0.532670259475708],[0.5533055663108826],[0.5604861974716187],[0.5456288456916809],[0.5501282811164856],[0.5542492866516113],[0.5758062601089478],[0.5529865622520447],[0.5311156511306763],[0.5269238352775574],[0.5479723811149597],[0.5374302864074707],[0.535638689994812],[0.5667761564254761],[0.5536503195762634],[0.546485185623169],[0.5354946851730347],[0.5495321750640869],[0.5135160088539124],[0.5614376068115234],[0.5245596170425415],[0.544073760509491],[0.5117274522781372],[0.5352299213409424],[0.5358610153198242],[0.5271117687225342],[0.5290002226829529],[0.5324119329452515],[0.517945408821106],[0.5467901229858398],[0.5136265754699707],[0.5263076424598694],[0.5158594250679016],[0.5198826193809509],[0.5491376519203186],[0.5493351221084595],[0.5361743569374084],[0.542026937007904],[0.5273987054824829],[0.5237853527069092],[0.5204547643661499],[0.5233431458473206],[0.5157131552696228],[0.5273556113243103],[0.4830976128578186],[0.5184943675994873],[0.5021113157272339],[0.5051466822624207],[0.5285167694091797],[0.5003104209899902],[0.4958336055278778],[0.5184763073921204],[0.4986768960952759],[0.49154776334762573],[0.4996028542518616]
[0.8822445710106651],[0.7616442660293957],[0.7227584790475298],[0.7032109085876163],[0.680754835062688],[0.6641659158291203],[0.6651955707238453],[0.6468189075441644],[0.6371667391002769],[0.6409680858106896],[0.6309714984185625],[0.6216251578661475],[0.6199503458372437],[0.6122587957594654],[0.6112786074085991],[0.6085453222293665],[0.6050990905502055],[0.603923743314082],[0.5971667135115897],[0.589372863568882],[0.5994913147227598],[0.589730176595178],[0.5897689393841394],[0.5829764277038008],[0.5764293083460024],[0.5749078820837606],[0.5791008171468678],[0.5747985093310328],[0.5759087048544742],[0.5736590169443943],[0.5593724914706579],[0.5660018855982488],[0.5567501503052098],[0.5563907281006917],[0.5548064658547393],[0.5580252709955272],[0.5532097403365787],[0.5499872084301297],[0.5520041366614917],[0.5558905271020266],[0.5477531136262535],[0.5399914555030294],[0.5453705091287594],[0.5390522179037037],[0.5380572278310757],[0.5411835150553448],[0.5282349610092616],[0.5361064943936792],[0.5325521463804906],[0.5329122620053811],[0.5313012986490042],[0.5224311242599299],[0.5213292214539972],[0.5224960295870753],[0.5221416501715632],[0.5210283047491961],[0.5126270336089748],[0.5103934153471843],[0.5180289633203261],[0.5156490693588068],[0.5152130324651699],[0.5125523020725439],[0.5145299797601038],[0.5069036427700874],[0.5079946196315313],[0.5119430089350974],[0.49702207375280927],[0.4989567322306114],[0.5004759162369341],[0.4907194402548346],[0.4921675427715377],[0.49704089790287587],[0.501149319776214],[0.4935106939018363],[0.4860163074318725],[0.4856846488938473],[0.48896031922633104],[0.4876333684614389],[0.4824774961660404],[0.4863700438844095],[0.4856251032635717],[0.48549599399661075],[0.4821594537484764],[0.48305328500152817],[0.47282202202494783],[0.47438984607705975],[0.47838138088141335],[0.47878681551111807],[0.4772525518247397],[0.4743010983018592],[0.4704701811960428],[0.47652759144801904],[0.4673546998217554],[0.47269955513500933],[0.4691515125260495],[0.46767831055244596],[0.46481271220905945],[0.46128939077405645],[0.4663970246173368],[0.4617013872259914],[0.46379350494630267],[0.46086862329209205],[0.45883270773557155],[0.4560239686824308],[0.457003515840757],[0.45050756589020835],[0.4576253631327412],[0.45036007419671165],[0.451002049564135],[0.45130481106219905],[0.448228919270015],[0.44161871931340435],[0.44902360881909287],[0.44694634327794064],[0.44521605761924593],[0.44545342455996145],[0.44294981525676086],[0.444406918074825],[0.4373747237247996],[0.4327438152072453],[0.4352429270154179],[0.43265848909274185],[0.43678006264242797],[0.43581180407269166],[0.44018239963172684],[0.43722487617247174],[0.43754369256520037],[0.4258503707328645],[0.4297336162907062],[0.43465313639971287],[0.4225100042796371],[0.4270268560636162],[0.4320585476880026],[0.43147326873080566],[0.427383558584912],[0.41984745151925795],[0.42361817590080864],[0.42004947143025917],[0.41549739005542036],[0.420994232196619],[0.4114181313774373],[0.414395275092361],[0.4130503198888042],[0.41831300105198777],[0.41693055393672224],[0.4139507227014787],[0.4148907803072788],[0.41395548812233574],[0.4107734643586791],[0.41262478993670776],[0.41153078297577284],[0.41251269927119266],[0.41070357083094],[0.4034191355256751],[0.40542927502405524],[0.40571862931298736],[0.404721059716574],[0.3964501566225939],[0.4062627034612221],[0.40689491074864226],[0.4004316471590854],[0.398993590975752],[0.4016260451609545],[0.4027304135926879],[0.3989535328185204],[0.39118855040852385],[0.39379749115150753],[0.39826539719458853],[0.3942092391523984],[0.399906460306432],[0.38971403123128534],[0.3943063961987448],[0.3950490019108989],[0.38978322101111457],[0.396094550000559],[0.3886987493179812],[0.39370901484300597],[0.39210659472068937],[0.3816194661182932],[0.39031849816294],[0.3868236010617549],[0.38681086750313787],[0.38196468707358483],[0.39336063248096126],[0.384866198690811],[0.3868535535760445],[0.38948831935920336],[0.38099501746715886],[0.3821041958756966],[0.3756534404093676],[0.37898062597406973],[0.38238069975730216],[0.37398423416779775],[0.38111876349638],[0.37953779012850014],[0.38095052112447153],[0.37830153387962],[0.3753300129186989],[0.36959458695779934],[0.37768320252399634]
[0.6385881900787354],[0.5925345420837402],[0.39788180589675903],[0.6189706325531006],[0.3915526270866394],[0.6106841564178467],[0.5100497603416443],[0.590506374835968],[0.6886692047119141],[0.46089524030685425],[0.3788113296031952],[0.4559897482395172],[0.4919370710849762],[0.32936200499534607],[0.45138487219810486],[0.46977394819259644],[0.5936360955238342],[0.6349178552627563],[0.35506516695022583],[0.5775954127311707],[0.3701898455619812],[0.3837010860443115],[0.45901012420654297],[0.35118159651756287],[0.34301647543907166],[0.48266085982322693],[0.6018829941749573],[0.3358200490474701],[0.45383399724960327],[0.5771978497505188],[0.4345249831676483],[0.7847802639007568],[0.35969170928001404],[0.521560788154602],[0.3206388056278229],[0.4523012340068817],[0.6366843581199646],[0.6259469389915466],[0.5437582731246948],[0.5102244019508362],[0.4226534366607666],[0.3822518289089203],[0.6830346584320068],[0.41985800862312317],[0.34942862391471863],[0.35472050309181213],[0.45709314942359924],[0.5993034243583679],[0.4072840213775635],[0.5908339023590088],[0.6208205819129944],[0.6852094531059265],[0.4422258138656616],[0.36575326323509216],[0.5412331223487854],[0.42226383090019226],[0.3106782138347626],[0.32644030451774597],[0.44537630677223206],[0.33186253905296326],[0.3612748086452484],[0.32245439291000366],[0.6305049061775208],[0.384390264749527],[0.27861979603767395],[0.3663724660873413],[0.5661491751670837],[0.42744874954223633],[0.278924822807312],[0.6191938519477844],[0.6679856777191162],[0.5533551573753357],[0.4118542969226837],[0.34062331914901733],[0.469351202249527],[0.38446682691574097],[0.33831655979156494],[0.6204128265380859],[0.5484196543693542],[0.2856067717075348],[0.5416866540908813],[0.451290488243103],[0.6369641423225403],[0.6068909764289856],[0.3554428517818451],[0.7137606739997864],[0.40315181016921997],[0.5473095178604126],[0.3025434613227844],[0.31795942783355713],[0.5809506773948669],[0.647147536277771],[0.332180380821228],[0.356232613325119],[0.605370044708252],[0.2949051260948181],[0.34979307651519775],[0.28026145696640015],[0.88733971118927],[0.4699653089046478],[0.3822832405567169],[0.36608168482780457],[0.4139545261859894],[0.6105815172195435],[0.28675323724746704],[0.5435585379600525],[0.41201862692832947],[0.31887465715408325],[0.6162094473838806],[0.47403615713119507],[0.3042502999305725],[0.24391844868659973],[0.3877841532230377],[0.5989689230918884],[0.6595427989959717],[0.30626365542411804],[0.5278551578521729],[0.4068688154220581],[0.6723289489746094],[0.36126142740249634],[0.6557064056396484],[0.48651012778282166],[0.3565232753753662],[0.44625502824783325],[0.19775640964508057],[0.3746657371520996],[0.4241411089897156],[0.3396436870098114],[0.4298897087574005],[0.49354231357574463],[0.22217068076133728],[0.32654327154159546],[0.6130175590515137],[0.7580507397651672],[0.3417589068412781],[0.5332584977149963],[0.46202871203422546],[0.479610413312912],[0.7331814765930176],[0.46426236629486084],[0.6532799005508423],[0.3053068220615387],[0.48704850673675537],[0.6142977476119995],[0.5930765271186829],[0.2989984154701233],[0.20424270629882812],[0.6508195400238037],[0.43905898928642273],[0.39437156915664673],[0.33587828278541565],[0.4674919843673706],[0.22174327075481415],[0.23555095493793488],[0.3841480314731598],[0.6225248575210571],[0.6614054441452026],[0.4075479507446289],[0.20694127678871155],[0.46276360750198364],[0.608558177947998],[0.5047945380210876],[0.573493480682373],[0.31387898325920105],[0.22613783180713654],[0.44815829396247864],[0.9766194820404053],[0.5104303956031799],[0.2916252315044403],[0.28460806608200073],[0.4885571599006653],[0.3324669897556305],[0.32207611203193665],[0.4044961631298065],[0.4006617069244385],[0.7513465881347656],[0.22902990877628326],[0.39026734232902527],[0.33841627836227417],[0.369357705116272],[0.5152432322502136],[0.3454517424106598],[0.2018919140100479],[0.4390842616558075],[0.3276364207267761],[0.48053473234176636],[0.6701829433441162],[0.33733654022216797],[0.20665286481380463],[0.41828250885009766],[0.437857061624527],[0.5880585312843323],[0.3254852294921875],[0.6860610842704773],[0.15823891758918762],[0.7876173853874207],[0.31748121976852417],[0.14803583920001984],[0.23040397465229034],[0.6203245520591736]
