[0.88573426],[0.86766607],[0.863969],[0.85128087],[0.8470967],[0.85629034],[0.84205383],[0.8356153],[0.82989424],[0.8295847],[0.8226212],[0.82463527],[0.81614053],[0.8139741],[0.80767995],[0.81497324],[0.79482824],[0.8034537],[0.8007897],[0.78866315],[0.78909427],[0.7931667],[0.7860739],[0.77740437],[0.7756228],[0.7733311],[0.772975],[0.767877],[0.7634206],[0.76765907],[0.76084787],[0.7601046],[0.74760365],[0.76283526],[0.75074387],[0.7544752],[0.7504101],[0.74911225],[0.73967403],[0.7408605],[0.74220455],[0.7364513],[0.72448176],[0.7275626],[0.7266992],[0.7255022],[0.72206146],[0.72394586],[0.7176931],[0.71705335],[0.71907544],[0.70963633],[0.7129019],[0.71388775],[0.70835173],[0.7134425],[0.7049368],[0.7019078],[0.7010092],[0.70294523],[0.69617236],[0.69147396],[0.6937604],[0.7028626],[0.6920263],[0.6846616],[0.68972474],[0.6859121],[0.67140085],[0.68166536],[0.6790747],[0.67613834],[0.6725517],[0.6767941],[0.66857964],[0.67041636],[0.66835487],[0.67006],[0.6648361],[0.66871464],[0.66506535],[0.6734265],[0.6568335],[0.6584931],[0.65543467],[0.651275],[0.64966214],[0.6410458],[0.6585525],[0.6471836],[0.64862955],[0.6428802],[0.6454527],[0.63630444],[0.63726825],[0.62966514],[0.6353336],[0.6388219],[0.6303059],[0.6345122],[0.6295405],[0.633641],[0.6311118],[0.6328793],[0.62471217],[0.6172961],[0.62551284],[0.62076944],[0.6158057],[0.6256051],[0.61970705],[0.6104526],[0.6134161],[0.6098965],[0.61252934],[0.60740715],[0.6115017],[0.6064254],[0.6041439],[0.6016018],[0.6027244],[0.6090122],[0.60791224],[0.60887486],[0.59954476],[0.5968121],[0.5958853],[0.5865089],[0.59839326],[0.58045965],[0.58629465],[0.5927508],[0.58064085],[0.5843091],[0.58742565],[0.58433443],[0.5885009],[0.58005136],[0.5743399],[0.56742024],[0.5764861],[0.57328767],[0.5727263],[0.57378906],[0.5707471],[0.5725799],[0.5696154],[0.5648149],[0.5635219],[0.5570982],[0.5630436],[0.5627745],[0.5663525],[0.5593473],[0.55401057],[0.56076145],[0.55394495],[0.5526331],[0.5538093],[0.5590559],[0.5479874],[0.54629517],[0.55199426],[0.5448575],[0.5425414],[0.5396718],[0.5438237],[0.55147535],[0.5491871],[0.5352255],[0.5408663],[0.5388904],[0.53943014],[0.5406246],[0.5411028],[0.5368354],[0.5292506],[0.5377709],[0.5266425],[0.5325163],[0.52649426],[0.5344371],[0.52603245],[0.5275043],[0.5178063],[0.52278817],[0.5259198],[0.5200345],[0.52745014],[0.5264046],[0.518151],[0.52313554],[0.519528],[0.52537566],[0.51252145],[0.51405066],[0.51298386],[0.5100416],[0.5095623],[0.51171],[0.51191807],[0.5059485],[0.5041544],[0.5039593],[0.5077724],[0.5004756],[0.511605],[0.50789124],[0.50091743],[0.50399566],[0.5025676],[0.4999235],[0.50697386],[0.5008782],[0.50405777],[0.49823952],[0.4972582],[0.4952206],[0.49553636],[0.4846971],[0.49178466],[0.4989495],[0.49740282],[0.49512976],[0.4966345],[0.4824141],[0.48857492],[0.49063203],[0.48650965],[0.48231226],[0.48450622],[0.48086756],[0.48516974],[0.48880133],[0.47855434],[0.47944176],[0.47521713],[0.477689],[0.47884768],[0.48048535],[0.4762194],[0.4724174],[0.47461703],[0.47385782],[0.471305],[0.46812046],[0.46618092],[0.46998042],[0.46818498],[0.47476786],[0.46323067],[0.45829964],[0.47360417],[0.46826068],[0.46851027],[0.46187463],[0.46892878],[0.4592252],[0.45784885],[0.46349275],[0.4547279],[0.46444196],[0.46278626],[0.45912513],[0.46345815],[0.45434782],[0.45265797],[0.45510358],[0.45406795],[0.4597518],[0.44761798],[0.44941118],[0.45336983],[0.45459193],[0.44992948],[0.44771174],[0.4519],[0.44642252],[0.45185885],[0.45701027],[0.44845554],[0.45201033],[0.44693345],[0.44561508],[0.44419855],[0.43991178],[0.43618846],[0.43607327],[0.43980578],[0.44320905],[0.44076693],[0.43737817],[0.43452322],[0.44613212],[0.44114354],[0.43995422],[0.44015598],[0.44096997],[0.4446044],[0.4372393],[0.43449765],[0.43239957],[0.42843807],[0.42660663],[0.4344487],[0.43604097],[0.43597418],[0.4275298],[0.43930325],[0.43756548],[0.43036228],[0.43071878],[0.43693066],[0.4317626],[0.42818588],[0.43273354],[0.42314696],[0.43479982],[0.42554587],[0.4236573],[0.4283955],[0.4261342],[0.41984648],[0.42674243],[0.42715523],[0.42018405],[0.42315203],[0.42327857],[0.42324662],[0.41879326],[0.4253783],[0.4153737],[0.41686368],[0.41870996],[0.4204383],[0.4162622],[0.41803244],[0.41531736],[0.415447],[0.4175321],[0.41206497],[0.4161536],[0.41185603],[0.41140485],[0.4134281],[0.41908982],[0.4106543],[0.41783136],[0.41395888],[0.41300374],[0.40659523],[0.40967423],[0.4033262],[0.4145219],[0.40895218],[0.4123042],[0.40610504],[0.40173033],[0.40319598],[0.40728933],[0.40131947],[0.40510485],[0.39791554],[0.40399322],[0.3992772],[0.40235823],[0.40381894],[0.40407747],[0.39872268],[0.40340075],[0.40208155],[0.39980817],[0.40563944],[0.40025288],[0.4059789],[0.4016148],[0.403345],[0.40000206],[0.39796543],[0.4012146],[0.3950509],[0.39676782],[0.38873154],[0.39332402],[0.39448214],[0.39498278],[0.3981002],[0.39801624],[0.40149754],[0.39328513],[0.39574128],[0.39249486],[0.39167947],[0.39117712],[0.39661488],[0.39211142],[0.39884365],[0.39152914],[0.3865497],[0.3929781]
[1.4574271440505981],[0.9824733734130859],[0.7941480875015259],[0.7411984205245972],[0.7466696500778198],[0.7083231806755066],[0.7070879340171814],[0.7180817723274231],[0.72630375623703],[0.7133036255836487],[0.7451906204223633],[0.7243762016296387],[0.7329588532447815],[0.703707218170166],[0.7201489806175232],[0.7090232968330383],[0.6868233680725098],[0.7237046957015991],[0.7086214423179626],[0.6874713897705078],[0.6913123726844788],[0.7205571532249451],[0.6510660648345947],[0.6822208762168884],[0.6815359592437744],[0.6776798963546753],[0.7008060216903687],[0.6871006488800049],[0.662406325340271],[0.6868841052055359],[0.6771010160446167],[0.6899245381355286],[0.6908031702041626],[0.66666579246521],[0.6893764138221741],[0.6730452179908752],[0.6900430917739868],[0.6892492771148682],[0.6663025617599487],[0.6661401391029358],[0.6607569456100464],[0.6600497961044312],[0.6463316679000854],[0.6710829734802246],[0.6782656908035278],[0.6495925188064575],[0.6442708969116211],[0.6607605814933777],[0.6635299324989319],[0.6386121511459351],[0.6618983745574951],[0.6450785398483276],[0.654938280582428],[0.6604936718940735],[0.6607038974761963],[0.6427859663963318],[0.6468936204910278],[0.6488668918609619],[0.6441246271133423],[0.6451835036277771],[0.652215301990509],[0.6506080627441406],[0.6286143660545349],[0.6189950704574585],[0.6382367014884949],[0.6493075489997864],[0.6542418599128723],[0.6293014883995056],[0.6253993511199951],[0.6305978298187256],[0.6175621747970581],[0.6239403486251831],[0.6175956130027771],[0.6274136304855347],[0.6284523010253906],[0.6206002235412598],[0.6092413663864136],[0.6451206803321838],[0.6213126182556152],[0.6215257048606873],[0.6236746907234192],[0.6153154373168945],[0.6083773374557495],[0.6187751293182373],[0.609133243560791],[0.6224619150161743],[0.6121159195899963],[0.6128417253494263],[0.631851851940155],[0.6153163909912109],[0.616894543170929],[0.6221315264701843],[0.6172498464584351],[0.617542028427124],[0.6106582880020142],[0.6067025065422058],[0.6065065860748291],[0.6328369379043579],[0.5968409776687622],[0.6089726090431213],[0.619930624961853],[0.6004446148872375],[0.6119806170463562],[0.6313617825508118],[0.601211428642273],[0.6033797264099121],[0.5831673741340637],[0.6096237897872925],[0.622586190700531],[0.6094147562980652],[0.593936562538147],[0.6024681329727173],[0.5721122026443481],[0.5863012671470642],[0.6071057915687561],[0.5987125039100647],[0.593256413936615],[0.5933262705802917],[0.597899854183197],[0.6030890345573425],[0.6013075113296509],[0.5914224982261658],[0.5996465682983398],[0.5925415754318237],[0.5849437117576599],[0.5832605361938477],[0.583674967288971],[0.5878201127052307],[0.5700076818466187],[0.5784190893173218],[0.570366382598877],[0.5875221490859985],[0.593012273311615],[0.5689470767974854],[0.567085862159729],[0.6191111207008362],[0.5800384879112244],[0.5761581659317017],[0.5821804404258728],[0.5902342796325684],[0.571338951587677],[0.5975844860076904],[0.5682447552680969],[0.5630164742469788],[0.5793007612228394],[0.5684404373168945],[0.5820791125297546],[0.5641681551933289],[0.5871149301528931],[0.5427102446556091],[0.5807163715362549],[0.547227680683136],[0.5870925784111023],[0.5438945293426514],[0.5528672337532043],[0.5429524183273315],[0.5633378624916077],[0.5614339113235474],[0.5598598122596741],[0.5526458621025085],[0.5626673698425293],[0.5387082695960999],[0.5605220198631287],[0.5923203229904175],[0.553178608417511],[0.5456373691558838],[0.5492402911186218],[0.5740755796432495],[0.5779657959938049],[0.556830108165741],[0.5395456552505493],[0.5245919823646545],[0.554985523223877],[0.5471667051315308],[0.5398527979850769],[0.548345685005188],[0.5245370864868164],[0.5537205338478088],[0.5547052621841431],[0.5376967191696167],[0.5579702854156494],[0.5549583435058594],[0.5424268841743469],[0.5648869872093201],[0.5492227077484131],[0.5440868139266968],[0.5370599627494812],[0.5491741299629211],[0.5436868667602539],[0.5603324770927429],[0.5411565899848938],[0.530968427658081],[0.5266151428222656],[0.54376220703125],[0.5079137682914734],[0.52065110206604],[0.5167604088783264],[0.5307932496070862],[0.5408594012260437],[0.5379188060760498],[0.5380136370658875],[0.5126776695251465],[0.5205913782119751],[0.5348131060600281],[0.5103967785835266],[0.5097358822822571],[0.5220734477043152],[0.5281541347503662],[0.5210915803909302],[0.5324748754501343],[0.5223652720451355],[0.5317977070808411],[0.5041614174842834],[0.5175973176956177],[0.5071185827255249],[0.5138781070709229],[0.5063470602035522],[0.5194568634033203],[0.5105199813842773],[0.5168195962905884],[0.542477011680603],[0.5267698168754578],[0.5127599835395813],[0.5014887452125549],[0.5159990787506104],[0.514790415763855],[0.5163086652755737],[0.5164867639541626],[0.5074295997619629],[0.5107244849205017],[0.5192034244537354],[0.5316722989082336],[0.51242595911026],[0.5168876647949219],[0.4936603605747223],[0.4852755665779114],[0.5172667503356934],[0.5212931632995605],[0.5070942044258118],[0.5106362700462341],[0.5036869645118713],[0.4906265437602997],[0.504930853843689],[0.48720067739486694],[0.514044463634491],[0.49722757935523987],[0.4932307302951813],[0.503102719783783],[0.49820947647094727],[0.4972282648086548],[0.5121607184410095],[0.5056806206703186],[0.48506811261177063],[0.4922475516796112],[0.48607003688812256],[0.5034176707267761],[0.4886588156223297],[0.487187922000885],[0.4858787953853607],[0.48791277408599854],[0.46896499395370483],[0.4952041804790497],[0.4898686707019806],[0.4842841923236847],[0.48462313413619995],[0.5040538907051086],[0.4954289495944977],[0.50665682554245],[0.4821862280368805],[0.4842351973056793],[0.49075138568878174],[0.48190540075302124],[0.48122990131378174],[0.47631216049194336],[0.4862167537212372],[0.46962714195251465],[0.47581881284713745],[0.4852128326892853],[0.48323503136634827],[0.4733995795249939],[0.4747377038002014],[0.48142683506011963],[0.4809218943119049],[0.47437793016433716],[0.4584103524684906],[0.4787577986717224],[0.46872618794441223],[0.4786734879016876],[0.4848567247390747],[0.48021918535232544],[0.4858292043209076],[0.48246023058891296],[0.46959060430526733],[0.48902419209480286],[0.46661460399627686],[0.47617119550704956],[0.4761802554130554],[0.48371315002441406],[0.4681042432785034],[0.46893510222435],[0.47683027386665344],[0.4653569459915161],[0.4642690122127533],[0.4574137032032013],[0.46722427010536194],[0.48019590973854065],[0.4635934829711914],[0.4691779911518097],[0.46175873279571533],[0.4692791700363159],[0.4613971710205078],[0.4804774224758148],[0.46349096298217773],[0.4716092646121979],[0.4599422216415405],[0.4747411608695984],[0.4611254930496216],[0.4700651168823242],[0.4605657756328583],[0.46028846502304077],[0.4663645923137665],[0.4691021144390106],[0.47541141510009766],[0.45170000195503235],[0.4719884693622589],[0.4576268792152405],[0.4601712226867676],[0.4649737775325775],[0.4691328704357147],[0.4635485112667084],[0.45373237133026123],[0.4482429325580597],[0.447104275226593],[0.4682358205318451],[0.45885810256004333],[0.4547235071659088],[0.459298312664032],[0.4574020206928253],[0.4493941068649292],[0.46067842841148376],[0.44212546944618225],[0.45822545886039734],[0.46251505613327026],[0.4661329388618469],[0.4521988034248352],[0.4505404233932495],[0.4710873067378998],[0.4553722143173218],[0.44732820987701416],[0.45264649391174316],[0.45360755920410156],[0.45271626114845276],[0.445444792509079],[0.454946905374527],[0.4558161199092865],[0.4640195369720459],[0.45473602414131165],[0.4474562406539917],[0.44703447818756104],[0.44492530822753906],[0.45141932368278503],[0.4500589370727539],[0.4519452154636383],[0.4586088955402374],[0.44073858857154846],[0.4484860599040985],[0.4457160234451294],[0.44378861784935],[0.4640848636627197],[0.4316854476928711],[0.4572238028049469],[0.446298748254776],[0.43909522891044617],[0.446917861700058],[0.4449516832828522],[0.4516732692718506],[0.44975167512893677],[0.4451681077480316],[0.4412734806537628],[0.4507252275943756],[0.44551607966423035],[0.44239985942840576],[0.44398975372314453],[0.43670791387557983],[0.44451668858528137],[0.43126237392425537],[0.4537900388240814],[0.44094118475914],[0.45006152987480164],[0.4464075565338135],[0.44933372735977173],[0.4406248927116394],[0.45032188296318054],[0.438194215297699],[0.44013139605522156],[0.43540623784065247],[0.44738250970840454],[0.4429740011692047],[0.43124067783355713],[0.4477967619895935]
[0.9122106226363985],[0.7835721822068242],[0.7453133900566856],[0.7113439116147485],[0.6953894914966998],[0.6883709784781579],[0.6705709365334841],[0.6620502932236927],[0.6533938404357079],[0.644826874874606],[0.6405943732450504],[0.6371592126860477],[0.6297772391007679],[0.622965924810655],[0.6218937440673904],[0.6219597683094515],[0.6067485942108797],[0.6126767594625454],[0.6104022468080615],[0.5980305476944046],[0.6001585993436304],[0.6015168000565897],[0.5953021610137259],[0.5885624619993833],[0.58351997573777],[0.5824603025275882],[0.5838515439836105],[0.5783479010114575],[0.5730047987239195],[0.5785623921616243],[0.5703622439120075],[0.5699238753554845],[0.5582261590084227],[0.572726988261289],[0.5605435282877176],[0.5625189235894987],[0.5574997970373323],[0.560994149729757],[0.5467529037211201],[0.5502075898175193],[0.552103057946309],[0.5472514452320514],[0.5388947757753996],[0.5411402677545453],[0.5385534134831759],[0.5357635133337266],[0.5349120724909376],[0.5359800652702256],[0.5318388142208061],[0.5288048097402742],[0.5297853465717618],[0.5207530245332435],[0.5253768141316896],[0.5261401002950007],[0.5223232953265162],[0.5234723589798012],[0.5176008269928469],[0.514710141585605],[0.5147404930379131],[0.5154779821929365],[0.5096297697855694],[0.5060542346817432],[0.5089047273786942],[0.511093267119757],[0.5037992543513232],[0.49943292318004195],[0.50282354992215],[0.501731405458828],[0.49099684086176426],[0.4944519866811167],[0.4928459144464814],[0.49174678178116826],[0.48790438989601514],[0.49627761911637713],[0.4836741880615159],[0.486701358367901],[0.48748870238219155],[0.48584153038440364],[0.47957059239396954],[0.4834131102750797],[0.48257524276723957],[0.48553141449937726],[0.47228620725102943],[0.4762947689188589],[0.4709373426319349],[0.4710816171499762],[0.47029287095117095],[0.4623689427234159],[0.48019401419280777],[0.4645995276399178],[0.46802576284597414],[0.462447331388398],[0.4603714966537929],[0.4572687582804425],[0.45696789439361873],[0.4536542113464658],[0.45761149236471343],[0.46050163218290496],[0.4531739371837956],[0.4566291611973602],[0.45296370304457034],[0.451613584072283],[0.4513325030260747],[0.4521820096686335],[0.4451527445033045],[0.443453974357926],[0.4479969843189315],[0.44531639436684034],[0.4403531908398808],[0.4469898434558717],[0.4438479035207541],[0.43435372456465615],[0.4400866627693176],[0.4354392175037082],[0.43960802891466877],[0.43171324175183134],[0.4371212511369498],[0.4349396774674406],[0.4293444557945327],[0.42888222649545954],[0.430617097580787],[0.43444246614333426],[0.4343549399682791],[0.43353931207468016],[0.4273508890430526],[0.4240979596529857],[0.42267333192400414],[0.4199156126763561],[0.4266667563726406],[0.41100106617011645],[0.4196449830980584],[0.4233286224379398],[0.41191645660022697],[0.41551045675088866],[0.4178887225023591],[0.4169268749728061],[0.41723197019926395],[0.4112181710724783],[0.40822805980644605],[0.4044356505469521],[0.4120518216992369],[0.4056715944615921],[0.40774292963566167],[0.4082289479746677],[0.4052644755580638],[0.4062838719622924],[0.4064624333145595],[0.40065213565779206],[0.40047542116429546],[0.39789384869065614],[0.4033808690486568],[0.3974197229536453],[0.40407797900756987],[0.395588887505012],[0.3921495012127527],[0.3997403610460829],[0.39385892081968854],[0.39244611576051996],[0.3943385127747413],[0.39636601168330354],[0.3912209065833894],[0.3875957925130825],[0.39250294908438577],[0.3868351912144387],[0.3860301519974624],[0.38320615651583906],[0.38768176247577857],[0.3915289268635287],[0.38861934707896545],[0.3783728076089727],[0.385216879667622],[0.38285727577634376],[0.38471754500181365],[0.3867920808272787],[0.3830163782775992],[0.380390054813706],[0.3752818323007905],[0.3838324499602365],[0.3736018473559087],[0.37956098400720273],[0.3733789330661887],[0.38099997734079266],[0.3744213076511232],[0.37425165188194504],[0.36503502151163497],[0.373462969713872],[0.3770398240868408],[0.3710685056625026],[0.37430718246072825],[0.3774169420841897],[0.3696195397636678],[0.37111268745790615],[0.37204195396734935],[0.3744101913848726],[0.36580267991169846],[0.366468207375838],[0.36269121388397596],[0.36574831929537327],[0.3611277105784652],[0.3668724088975699],[0.3636158533615641],[0.3599507568201216],[0.357747212494954],[0.361598148499385],[0.3637963728149339],[0.35567413167198103],[0.36741335144137394],[0.3613770137919058],[0.35592644462491024],[0.36031369127259394],[0.3587434811167198],[0.3578025645548754],[0.3618039618624319],[0.3593617344256675],[0.3621379780297232],[0.3541822876080428],[0.3568199574947357],[0.35626798897686573],[0.3552300699866644],[0.3457998159793344],[0.3551425084029094],[0.35682291117044956],[0.35772027355609554],[0.3540360381697664],[0.3567481924696724],[0.345164160917301],[0.3506870789102989],[0.3540484831474795],[0.35067062271703586],[0.3462563236751179],[0.3480752553090011],[0.3446001091806015],[0.34831045140134226],[0.35120928818636604],[0.3449928717743052],[0.3456654887978393],[0.3408443657773556],[0.3446229044163581],[0.3426560662170448],[0.3452601996388766],[0.34324497117264435],[0.34093957991883306],[0.3404923786621283],[0.3400331831509524],[0.34145309916227173],[0.33764836428189043],[0.3358981208045884],[0.3413456210700592],[0.33745789881980065],[0.34398966481780063],[0.33252768602111554],[0.3308421517952834],[0.3445206710902771],[0.3374326283683871],[0.337883599028729],[0.33535918313087804],[0.3388364502403996],[0.3314967558230504],[0.33441144847633814],[0.3376777484865472],[0.327648057058306],[0.33753813537630706],[0.33604568523345607],[0.3348118810370417],[0.3344639796431702],[0.3309969862203787],[0.32731817751237663],[0.3308057475208056],[0.32843111588223145],[0.33803517895169777],[0.32465612239176683],[0.3263015258725327],[0.3303633056359716],[0.33301333965051294],[0.3292490186372606],[0.32525144901015973],[0.329872608479887],[0.3260563656245128],[0.3287547061053833],[0.33372604404345596],[0.32683766316069235],[0.33125846796106584],[0.3255360262228711],[0.3241922316869887],[0.32326753717837947],[0.32319657740616564],[0.3181957443161766],[0.3207584399693083],[0.3230195110387141],[0.32416002850721376],[0.3249668247333848],[0.3205381673161346],[0.318075833049151],[0.32879458618636176],[0.32522806495723156],[0.3223443562441533],[0.32264749410718974],[0.32387590201774447],[0.3290408559069775],[0.3191773503428639],[0.321471235244581],[0.3176964050767445],[0.31485890648742715],[0.314045918164867],[0.3215494542428763],[0.3229315080265007],[0.32092361225940214],[0.3139111080972275],[0.3270213515451639],[0.3209876559748508],[0.31942044228020283],[0.32027191779401043],[0.32381056736011316],[0.31984178972716376],[0.3146412452258686],[0.3222587422864272],[0.3114586167111255],[0.3244908935952895],[0.31495988118176416],[0.31309305736334014],[0.31984616520971354],[0.31571517324093545],[0.3106888768696549],[0.31935869054038923],[0.3164900882114278],[0.3116104498062984],[0.3125565085965808],[0.3149665436237165],[0.31486271838150404],[0.3081100839789551],[0.31926197447989246],[0.30803885952670973],[0.30956666215811623],[0.31186913455476856],[0.3137822244131919],[0.3100024948615839],[0.3111192800916067],[0.3120333446134435],[0.3091706261776461],[0.3121617861313395],[0.30684577356470694],[0.31024919140456925],[0.3091707015686696],[0.30753488853426264],[0.3093668896668028],[0.3141138388378785],[0.30633428205948066],[0.3153404798543099],[0.3117097108670981],[0.30957561554295],[0.30288087318439294],[0.30797673230714134],[0.3023244334329473],[0.3128137542764739],[0.3076626839909223],[0.31216772180972713],[0.30554227309651893],[0.29965949648677714],[0.30102589534650936],[0.3086030303251625],[0.30028715110061194],[0.30638656034918116],[0.2989946758688086],[0.30581872799608967],[0.2999399981581339],[0.3073067501334861],[0.3066726288583019],[0.3049441422566329],[0.3017061106344261],[0.3027597345633082],[0.3048638666030204],[0.30139497409362603],[0.3082499546874868],[0.30268011470832445],[0.3078970416347579],[0.3050662376502953],[0.3070005470573312],[0.3019503995333568],[0.3019369278508838],[0.3041387260845392],[0.29903614048910615],[0.2992416064042856],[0.2924700731983279],[0.2974079124408193],[0.2987672370849269],[0.29861388849739984],[0.30443435892610266],[0.3025367612590884],[0.30585621208837716],[0.297902770561747],[0.3022193061833334],[0.2989524607316102],[0.3001228438155486],[0.29799901730943434],[0.30378357800516753],[0.29986012645877236],[0.30541105538901714],[0.29874970343443424],[0.2935673736109592],[0.30185702207064863]
