[0.8394135],[0.76810336],[0.739673],[0.72473896],[0.7057693],[0.6896756],[0.6780962],[0.6699958],[0.6662999],[0.65883684],[0.6422232],[0.639277],[0.6384464],[0.62948376],[0.62664324],[0.6207537],[0.6166757],[0.6187786],[0.61454123],[0.60619307],[0.6011225],[0.6007182],[0.60091656],[0.6034453],[0.5897856],[0.5958664],[0.5882503],[0.58380866],[0.5858507],[0.58557785],[0.57656366],[0.5772795],[0.57214206],[0.5736653],[0.56414795],[0.5706538],[0.5643529],[0.56328267],[0.5655465],[0.56653357],[0.55620813],[0.5569816],[0.55207604],[0.55346024],[0.5470927],[0.54249984],[0.54313123],[0.54149127],[0.5436655],[0.54125804],[0.5388095],[0.53123057],[0.53513527],[0.5342642],[0.53523946],[0.5275386],[0.52345896],[0.5279723],[0.52814245],[0.5308163],[0.5347198],[0.52917105],[0.5294008],[0.51998883],[0.5196941],[0.5262455],[0.51873356],[0.51526946],[0.51394004],[0.51292837],[0.5139073],[0.507993],[0.50735277],[0.5075394],[0.50257874],[0.5026424],[0.50933903],[0.5074195],[0.5019176],[0.49608174],[0.4954354],[0.49486884],[0.4939019],[0.49194154],[0.4995165],[0.49349466],[0.49728894],[0.48887098],[0.4937473],[0.48898146],[0.48534617],[0.4864117],[0.48806682],[0.48680377],[0.4881926],[0.48641115],[0.48632124],[0.47966313],[0.47813004],[0.4792838],[0.47834033],[0.4746021],[0.4779816],[0.47454253],[0.47615507],[0.4735262],[0.46854812],[0.47390437],[0.46702752],[0.4667463],[0.4651766],[0.46457627],[0.46911246],[0.4701857],[0.46459994],[0.46227792],[0.45921427],[0.4577748],[0.4514777],[0.45161572],[0.45283198],[0.45715913],[0.4605071],[0.45073974],[0.45037866],[0.45154113],[0.45508388],[0.45079133],[0.45361397],[0.44715738],[0.44909304],[0.4414436],[0.44337553],[0.44309768],[0.4426591],[0.44318855],[0.4374502],[0.44025716],[0.43433934],[0.43572104],[0.43296656],[0.43911412],[0.43526146],[0.43747312],[0.43077567],[0.43482468],[0.4390064],[0.43751463],[0.43138167],[0.43714297],[0.43105438],[0.43240318],[0.42794088],[0.42782936],[0.42695737],[0.42467958],[0.42586583],[0.42464262],[0.42123917],[0.42568418],[0.42798698],[0.4252372],[0.42303333],[0.41743737],[0.42014366],[0.42483988],[0.41634035],[0.41579136],[0.4157846],[0.41844785],[0.41431743],[0.41394576],[0.4139409],[0.41201276],[0.41097075],[0.40819672],[0.40802082],[0.40949222],[0.40287226],[0.4060904],[0.4098481],[0.41046578],[0.40528917],[0.4110554],[0.40886545],[0.4079603],[0.4021199],[0.40038747],[0.40340146],[0.39361647],[0.39798683],[0.39964566],[0.39891925],[0.39531124],[0.4005372],[0.38942972],[0.39747006],[0.3966755],[0.3947909],[0.40165526]
[0.6271477341651917],[0.6413992643356323],[0.7009528279304504],[0.695614218711853],[0.6575949788093567],[0.712977945804596],[0.7165378332138062],[0.7383124828338623],[0.7554030418395996],[0.6898888349533081],[0.6685990691184998],[0.7083665132522583],[0.6902767419815063],[0.6731113791465759],[0.7095876932144165],[0.6565921902656555],[0.6957426071166992],[0.6363884210586548],[0.6437509059906006],[0.6565248966217041],[0.6533454060554504],[0.6559054851531982],[0.6509968042373657],[0.6466805338859558],[0.6727326512336731],[0.6534833908081055],[0.6398751139640808],[0.6288451552391052],[0.6788871884346008],[0.6636682152748108],[0.6537314653396606],[0.6258059740066528],[0.6594551205635071],[0.6445276737213135],[0.6393892168998718],[0.6180890202522278],[0.6130428314208984],[0.6651760935783386],[0.6086681485176086],[0.6369957327842712],[0.6250452995300293],[0.6448934674263],[0.6363117694854736],[0.6442893743515015],[0.6604644060134888],[0.644365131855011],[0.6519228219985962],[0.6268275380134583],[0.6221623420715332],[0.636774480342865],[0.6503686308860779],[0.6066996455192566],[0.618270754814148],[0.6387751698493958],[0.6213293075561523],[0.6021826863288879],[0.6236516833305359],[0.6284140348434448],[0.6394221186637878],[0.6344632506370544],[0.614088237285614],[0.6360395550727844],[0.6022405028343201],[0.5998297333717346],[0.6247048377990723],[0.6244387626647949],[0.612448513507843],[0.6236121654510498],[0.635928213596344],[0.6303044557571411],[0.6295163631439209],[0.5915549397468567],[0.6138262152671814],[0.6105049252510071],[0.6225832104682922],[0.6175252199172974],[0.6458392143249512],[0.610036313533783],[0.5734792351722717],[0.5774515867233276],[0.6031443476676941],[0.6058457493782043],[0.6034271121025085],[0.5796309113502502],[0.5864697694778442],[0.606216311454773],[0.5975145697593689],[0.5783997774124146],[0.6003574728965759],[0.6095486283302307],[0.622146725654602],[0.5917712450027466],[0.5971375107765198],[0.5935804843902588],[0.5949645042419434],[0.6011999249458313],[0.5901354551315308],[0.629062831401825],[0.6206541061401367],[0.6070303916931152],[0.5743705630302429],[0.5714988112449646],[0.6104834079742432],[0.5896420478820801],[0.6285123825073242],[0.5943039655685425],[0.5894759297370911],[0.5772876143455505],[0.6080029606819153],[0.5700805187225342],[0.5777530670166016],[0.5679102540016174],[0.5647008419036865],[0.577845573425293],[0.587714672088623],[0.5966649055480957],[0.5364301800727844],[0.5422587990760803],[0.6069328188896179],[0.5601808428764343],[0.5808568596839905],[0.580263614654541],[0.5650067329406738],[0.5626360774040222],[0.5830176472663879],[0.5873995423316956],[0.5951626300811768],[0.5805901885032654],[0.5487140417098999],[0.5520063638687134],[0.5616185665130615],[0.5422073602676392],[0.5465317964553833],[0.5187897086143494],[0.5866360664367676],[0.5393053293228149],[0.5795966386795044],[0.5421047210693359],[0.5486890077590942],[0.5749291181564331],[0.5536608695983887],[0.5242081880569458],[0.5656605958938599],[0.5440390706062317],[0.5454689860343933],[0.5540382862091064],[0.5548431277275085],[0.5377238392829895],[0.5223544836044312],[0.531380295753479],[0.5285738110542297],[0.5568532347679138],[0.5313137769699097],[0.5334358215332031],[0.5564608573913574],[0.5493237972259521],[0.5403034687042236],[0.5519483089447021],[0.5446105599403381],[0.5639262795448303],[0.5510739684104919],[0.5269062519073486],[0.5265018343925476],[0.5642515420913696],[0.5411040782928467],[0.5315255522727966],[0.5668352842330933],[0.5426754355430603],[0.5357365608215332],[0.5220780968666077],[0.5240943431854248],[0.5550881028175354],[0.5187788009643555],[0.5355213284492493],[0.5324012637138367],[0.5081380009651184],[0.5321450233459473],[0.5428889989852905],[0.525335431098938],[0.5318500399589539],[0.5254684686660767],[0.5422257781028748],[0.5130462646484375],[0.5344843864440918],[0.5202668905258179],[0.5376461744308472],[0.5140518546104431],[0.5275068283081055],[0.52382493019104],[0.5281792283058167],[0.5269069671630859],[0.5231674313545227],[0.4923069477081299],[0.5095382928848267],[0.5148512721061707],[0.5082415342330933],[0.5073686242103577],[0.5055179595947266],[0.47666051983833313],[0.5190160274505615]
[0.7637527437493352],[0.651358966780181],[0.6152717409157517],[0.6029478205312596],[0.5769704928492555],[0.5666383280612455],[0.5571355598397775],[0.5472487417778166],[0.543982330820348],[0.5375454239916093],[0.5214620566014017],[0.5204906499031747],[0.5203689980034781],[0.5100238184527596],[0.5097650758700796],[0.504924208220869],[0.5006563188415942],[0.5008336618395135],[0.4979964586177675],[0.4898335871720078],[0.4869456630532104],[0.48845966883225017],[0.48840271895474724],[0.48881471688204475],[0.47623598457563043],[0.47981481180332675],[0.47732849315841597],[0.47140900893966753],[0.4744780712788648],[0.47219223049607606],[0.46882469317700604],[0.4643262258850702],[0.46083643560362336],[0.4613014217650536],[0.45404515791647504],[0.4593783233425405],[0.45475883472083817],[0.4537712309030023],[0.45664283249637866],[0.459790300024618],[0.44465120535085695],[0.4490160818147187],[0.44186113051848835],[0.44630889432265025],[0.44081156826255347],[0.43416290708107524],[0.43829474000647517],[0.4342664279560051],[0.440570594060539],[0.4349438739885198],[0.4318519385144262],[0.4252163907974073],[0.43001442528007056],[0.4285443810248139],[0.4292136235992507],[0.423268336175692],[0.4209314257201582],[0.42273125495060837],[0.42420597949830613],[0.4241139021250281],[0.4296087252326531],[0.4192808353074706],[0.4185056488702793],[0.4152632104878378],[0.41616004705429077],[0.42111182832481836],[0.4123904288995384],[0.4094378110205773],[0.40986586044920553],[0.4084783447260904],[0.4115903705063433],[0.4017564309115457],[0.40546443320737025],[0.40432143019567623],[0.39618018535104127],[0.40121303100397093],[0.4061447290500792],[0.40210764523189846],[0.3969357754334365],[0.39344968167271943],[0.39322415790935555],[0.3949230245434412],[0.39098804967828316],[0.3893308101019057],[0.3988169989373424],[0.39331171787021185],[0.3930969446307362],[0.38657879313029864],[0.39133559993588096],[0.3870887797657806],[0.3855153887283684],[0.3842098221625432],[0.3865247576838673],[0.383113231546808],[0.3870786974335661],[0.38492958705023966],[0.3812883831191771],[0.3759420086251627],[0.3774242622427421],[0.37935344004394983],[0.37719678716494304],[0.37253613533950086],[0.3777246202277665],[0.3743315393676852],[0.3748246336927508],[0.3733094120674794],[0.36597617722973963],[0.372753568067409],[0.3659999228940152],[0.36797146440142453],[0.3646123024201629],[0.36828584895275607],[0.3671600532413709],[0.3675824430319342],[0.36456598754566494],[0.3637042595903472],[0.3568617000733272],[0.35977175669504863],[0.3535177629477907],[0.35434494130682237],[0.35765253110687334],[0.35882626916512406],[0.3600726090740449],[0.35080827993921715],[0.35307030822380936],[0.3531177743236617],[0.356886961820102],[0.3508415458225968],[0.3529260527379442],[0.3487017468945815],[0.3515702977333919],[0.3438249972492161],[0.34558366622665143],[0.3461436008167739],[0.3461678987092311],[0.345774643787063],[0.34297170290852536],[0.3410938929508228],[0.34008377657668426],[0.3405359229533979],[0.33602945034456727],[0.3432563856096551],[0.3382921811967793],[0.3406061655519032],[0.3353278958561397],[0.3391369640237034],[0.34128438069088624],[0.3389856881729447],[0.33677193271641687],[0.3389909119889288],[0.33363097094663297],[0.33554812424843855],[0.3310700504496546],[0.3320953919745908],[0.3309462583891236],[0.32900620126488184],[0.33036973792137486],[0.32713266144884695],[0.3271705872646653],[0.3318770842091872],[0.3305162430399715],[0.3291599282828888],[0.3250079163820437],[0.32188281166081384],[0.3253089368048281],[0.3301221099820468],[0.3218161208499776],[0.320883165196617],[0.32040201525877016],[0.3221400656027369],[0.3200824874462468],[0.31866105092634067],[0.31994907808775946],[0.3182022177641935],[0.31634157084592496],[0.3158866559514905],[0.3144166375150775],[0.3156747080311917],[0.31016433430780277],[0.31422375762226556],[0.31680351658032674],[0.3153853636271883],[0.3104634628732606],[0.31916010807646383],[0.3126576444005022],[0.3127639349734429],[0.3078832099638363],[0.3067580730018049],[0.3085498880631853],[0.3018353203735729],[0.3073189651021863],[0.30742016139596995],[0.30495303633189436],[0.3048252603500196],[0.30526500792786626],[0.29853735834655193],[0.3048464148351462],[0.3036957129393474],[0.30212945188626206],[0.3060865406647767]
[0.4677979052066803],[0.39008042216300964],[0.4539010226726532],[0.6230209469795227],[0.6107537150382996],[0.48184114694595337],[0.46319007873535156],[0.5553151369094849],[0.5115666389465332],[0.6013561487197876],[0.5384964942932129],[0.4298339784145355],[0.6826919317245483],[0.6207847595214844],[0.4024472236633301],[0.44370612502098083],[0.5398330092430115],[0.635635495185852],[0.3895680606365204],[0.4267847537994385],[0.350193053483963],[0.530986487865448],[0.3124140799045563],[0.43703386187553406],[0.3921596109867096],[0.6235402226448059],[0.37367796897888184],[0.46267879009246826],[0.6241839528083801],[0.6362768411636353],[0.5943443775177002],[0.3960646688938141],[0.48631128668785095],[0.3275078237056732],[0.44364237785339355],[0.2923583388328552],[0.3839670419692993],[0.48072630167007446],[0.40336892008781433],[0.5164105296134949],[0.82911217212677],[0.5521190762519836],[0.49310067296028137],[0.4592808485031128],[0.3715229034423828],[0.4742072522640228],[0.5180017352104187],[0.5048789381980896],[0.35860157012939453],[0.3765464425086975],[0.6139172911643982],[0.5317245721817017],[0.27552783489227295],[0.5919275879859924],[0.4000680446624756],[0.6282747983932495],[0.28728851675987244],[0.37194934487342834],[0.34653961658477783],[0.4276156723499298],[0.49560117721557617],[0.4381864070892334],[0.30802154541015625],[0.4183134138584137],[0.4926295578479767],[0.6765881776809692],[0.5661359429359436],[0.4282037913799286],[0.2974625527858734],[0.35062485933303833],[0.3948825001716614],[0.25843697786331177],[0.46105149388313293],[0.38074347376823425],[0.45704981684684753],[0.3459528982639313],[0.5380906462669373],[0.6540837287902832],[0.30494755506515503],[0.291866272687912],[0.5259345173835754],[0.378839910030365],[0.31387943029403687],[0.7124617695808411],[0.48678895831108093],[0.6491811871528625],[0.37284114956855774],[0.748702347278595],[0.4973630905151367],[0.49399492144584656],[0.5828138589859009],[0.3105791509151459],[0.42372316122055054],[0.38706135749816895],[0.7027065753936768],[0.5030559301376343],[0.3338107764720917],[0.6881756782531738],[0.41339898109436035],[0.35890910029411316],[0.4520139992237091],[0.6684824824333191],[0.49408167600631714],[0.4993050694465637],[0.3737194836139679],[0.5509029626846313],[0.554673433303833],[0.26943105459213257],[0.4642006754875183],[0.5492757558822632],[0.619648277759552],[0.4985470771789551],[0.26198524236679077],[0.285992830991745],[0.4227885901927948],[0.2806498408317566],[0.7313486337661743],[0.321401983499527],[0.6989254355430603],[0.44290342926979065],[0.36969950795173645],[0.7322536110877991],[0.3783019781112671],[0.4168495535850525],[0.4106845557689667],[0.4328794479370117],[0.2654518783092499],[0.4959178864955902],[0.575475811958313],[0.4803221523761749],[0.446944922208786],[0.28584179282188416],[0.7400345206260681],[0.46632063388824463],[0.30947306752204895],[0.6062808632850647],[0.3544757664203644],[0.45427122712135315],[0.8943237662315369],[0.3372051417827606],[0.6130141019821167],[0.3284185528755188],[0.25928711891174316],[0.4081161618232727],[0.5429843068122864],[0.5547567009925842],[0.7163582444190979],[0.4198058545589447],[0.6148710250854492],[0.2713557481765747],[0.4892638623714447],[0.4796583652496338],[0.25371214747428894],[0.7616713047027588],[0.6890537738800049],[0.296465665102005],[0.233302503824234],[0.7652857303619385],[0.23208290338516235],[0.5579403638839722],[0.24339066445827484],[0.20701178908348083],[0.6542859077453613],[0.45341867208480835],[0.6458431482315063],[0.5066927671432495],[0.6740338802337646],[0.7233717441558838],[0.6899978518486023],[0.44097813963890076],[0.3069017231464386],[0.3995198905467987],[0.5044272541999817],[0.6101338267326355],[0.35681381821632385],[0.43268388509750366],[0.24049930274486542],[0.4588826298713684],[0.6754958629608154],[0.6670019626617432],[0.27161943912506104],[0.3873501718044281],[0.43234172463417053],[0.25312912464141846],[0.47358185052871704],[0.8342791795730591],[0.5600480437278748],[0.38005200028419495],[0.21844074130058289],[0.3042621612548828],[0.5894203186035156],[0.500200629234314],[0.3020068407058716],[0.40087103843688965],[0.8285109996795654],[0.2425636202096939],[0.391544908285141],[0.3658384382724762],[0.33583152294158936],[0.7343608736991882]
