[0.8728384],[0.84126496],[0.82502365],[0.8306363],[0.81980306],[0.8192426],[0.8112729],[0.80342555],[0.81693244],[0.8049972],[0.8011798],[0.801794],[0.792114],[0.7888021],[0.7942665],[0.7803092],[0.77796775],[0.77584505],[0.77191997],[0.7757732],[0.77190894],[0.76602983],[0.75696224],[0.7570605],[0.7513698],[0.7584009],[0.7492953],[0.74699926],[0.7372442],[0.73726904],[0.74751276],[0.7380743],[0.74228495],[0.7390486],[0.7352987],[0.73312163],[0.7263834],[0.7271763],[0.7241669],[0.72597855],[0.717332],[0.7203631],[0.7192552],[0.72938573],[0.72375184],[0.7106732],[0.70330477],[0.7026185],[0.7051491],[0.7020541],[0.69427496],[0.69913787],[0.7045666],[0.6945162],[0.6930994],[0.6921672],[0.68457764],[0.6886121],[0.6864329],[0.6806006],[0.6793988],[0.67834204],[0.673241],[0.68648165],[0.67366314],[0.6718517],[0.66897863],[0.6690976],[0.6680078],[0.6747975],[0.661859],[0.6675742],[0.6694527],[0.6593684],[0.6647644],[0.66294104],[0.6522241],[0.65059596],[0.64559406],[0.6545547],[0.6585013],[0.6431011],[0.6458669],[0.6445799],[0.641605],[0.64002126],[0.6394237],[0.6391939],[0.63105965],[0.6332753],[0.63512903],[0.63270044],[0.62541723],[0.62814707],[0.6267945],[0.63230866],[0.62438864],[0.6231528],[0.6110835],[0.6185496],[0.6177345],[0.6071223],[0.6147054],[0.6169698],[0.608856],[0.6072249],[0.60748774],[0.6054721],[0.61000043],[0.601725],[0.6046727],[0.5980483],[0.60622114],[0.5996279],[0.6044431],[0.5954875],[0.5910689],[0.5985721],[0.592891],[0.59704906],[0.5925992],[0.5904968],[0.5836401],[0.5833635],[0.5793266],[0.57602686],[0.5863169],[0.58638376],[0.5879916],[0.579961],[0.5769466],[0.5845653],[0.57462686],[0.5784958],[0.58187306],[0.575199],[0.57403725],[0.5725355],[0.5753808],[0.5621924],[0.56524104],[0.57114625],[0.5692446],[0.5618038],[0.5562094],[0.5661221],[0.5721874],[0.5630275],[0.5544262],[0.5553135],[0.5513406],[0.5549949],[0.55493057],[0.54347414],[0.55249804],[0.5449015],[0.53898984],[0.55141926],[0.54003525],[0.5453429],[0.5411221],[0.53955764],[0.53844804],[0.5460416],[0.52716947],[0.5407897],[0.5376477],[0.5319274],[0.5308221],[0.5349623],[0.53941673],[0.5369437],[0.5372528],[0.53088534],[0.53482306],[0.53157544],[0.5310067],[0.52451026],[0.5287145],[0.52389723],[0.5221041],[0.5241167],[0.5231395],[0.520199],[0.5207096],[0.51601124],[0.5239313],[0.51301676],[0.5104164],[0.5132462],[0.5129914],[0.51211876],[0.51545304],[0.51156557],[0.51280546],[0.5047711],[0.503878],[0.5102629],[0.5088244],[0.5000731],[0.49940786],[0.5064776],[0.5019999],[0.49653292],[0.5001068],[0.49181202],[0.4992727],[0.49949834],[0.4890182],[0.4907471],[0.49334735],[0.4938017],[0.4877827],[0.49389666],[0.4970001],[0.49138823],[0.49401388],[0.48603582],[0.4932483],[0.4868062],[0.49175483],[0.48044005],[0.47839612],[0.48508236],[0.48456502],[0.47978252],[0.48070833],[0.4836608],[0.4828895],[0.47849956],[0.47708142],[0.48271835],[0.47923264],[0.47714463],[0.4654234],[0.4780898],[0.4736996],[0.4711041],[0.47225398],[0.4703187],[0.4629809],[0.4684447],[0.4722306],[0.46975967],[0.46658462],[0.46883032],[0.46596593],[0.46748298],[0.4588985],[0.46451524],[0.46230572],[0.4598758],[0.46067232],[0.46118888],[0.45767543],[0.4601596],[0.45199513],[0.45439014],[0.459235],[0.45940587],[0.45463857],[0.45392916],[0.45222768],[0.45366266],[0.4488347],[0.4530231],[0.4513376],[0.44865945],[0.4525061],[0.45208746],[0.44974634],[0.44890082],[0.4420617],[0.4492793],[0.4434759],[0.4529753],[0.4478923],[0.44648612],[0.44616696],[0.44484863],[0.4374448],[0.4471097],[0.44393125],[0.44123492],[0.448773],[0.4381001],[0.4418408],[0.44244012],[0.43863142],[0.44176432],[0.4378381],[0.4359167],[0.44042957],[0.43145704],[0.43659827],[0.4330566],[0.43199196],[0.4399403],[0.42838296],[0.43017873],[0.4308798],[0.43259338],[0.42995033],[0.4261492],[0.4333259],[0.4273168],[0.42442346],[0.42287487],[0.42643833],[0.42302036],[0.42346254],[0.42695555],[0.42346987],[0.42600086],[0.42337984],[0.42829335],[0.42385787],[0.42743653],[0.42118865],[0.41406915],[0.41902545],[0.41822794],[0.42364374],[0.42213082],[0.42081055],[0.42008162],[0.41348234],[0.41022614],[0.41457948],[0.41957426],[0.4095168],[0.41197363],[0.41766995],[0.41882423],[0.40998653],[0.41942742],[0.41420177],[0.4137063],[0.41286892],[0.4057548],[0.41609356],[0.40913546],[0.40265602],[0.40716663],[0.40329292],[0.40458992],[0.40596834],[0.41113958],[0.40762767],[0.40132782],[0.40238607],[0.40781057],[0.39967105],[0.39871883],[0.41121948],[0.40092865],[0.4028025],[0.40410513],[0.39886737],[0.39958462],[0.39199218],[0.40469953],[0.40003338],[0.40564495],[0.40289414],[0.4036803],[0.40771857],[0.3988625],[0.40140116],[0.4037975],[0.39550018],[0.39222926],[0.3979122],[0.40007934],[0.39632642],[0.4020897],[0.39581826],[0.39600605],[0.39282545],[0.3965663],[0.3959862],[0.39866415],[0.39586738],[0.39760002],[0.39986154],[0.3927965],[0.3901072],[0.3903831],[0.38622034],[0.39025944],[0.3883229],[0.38045594],[0.3927685],[0.39356852],[0.38986793],[0.3862804],[0.38792032],[0.3915485],[0.38572425],[0.38369557]
[0.882991373538971],[0.6386513710021973],[0.6200856566429138],[0.6173809766769409],[0.6642563939094543],[0.6385958194732666],[0.6450670957565308],[0.6750648617744446],[0.6711124777793884],[0.6145350337028503],[0.6530296206474304],[0.6544411182403564],[0.6302996277809143],[0.6389882564544678],[0.635611355304718],[0.6498600244522095],[0.6485997438430786],[0.6441776752471924],[0.6427289843559265],[0.6359075307846069],[0.6350377798080444],[0.628865659236908],[0.641077995300293],[0.6343121528625488],[0.6371232867240906],[0.6215267181396484],[0.6340229511260986],[0.6719868183135986],[0.6754276156425476],[0.6446939706802368],[0.646850049495697],[0.6397476196289062],[0.6458617448806763],[0.6475406289100647],[0.6401504278182983],[0.6050551533699036],[0.6298043131828308],[0.6685435175895691],[0.6564677953720093],[0.6348130106925964],[0.6700760722160339],[0.6297096610069275],[0.6406150460243225],[0.6637829542160034],[0.625715970993042],[0.6078911423683167],[0.6295864582061768],[0.6479911208152771],[0.6235718727111816],[0.6330868601799011],[0.630037248134613],[0.6359612345695496],[0.6336609125137329],[0.6258871555328369],[0.6477234363555908],[0.6241117715835571],[0.6204500198364258],[0.6018319725990295],[0.5963014960289001],[0.6145438551902771],[0.6165112853050232],[0.6182857751846313],[0.6179708242416382],[0.6420930027961731],[0.6092504262924194],[0.6242596507072449],[0.6244999766349792],[0.6240403652191162],[0.6049041748046875],[0.6301208138465881],[0.5996096730232239],[0.6548393368721008],[0.5947747826576233],[0.5925180912017822],[0.6188978552818298],[0.6034135818481445],[0.5990945100784302],[0.5976298451423645],[0.6151723265647888],[0.6365659236907959],[0.6148117780685425],[0.5851016044616699],[0.609011709690094],[0.595160186290741],[0.5936244130134583],[0.5910780429840088],[0.5962650775909424],[0.6154481768608093],[0.5721688270568848],[0.6231595277786255],[0.6053720116615295],[0.5937182903289795],[0.5828220844268799],[0.5797663927078247],[0.5865926742553711],[0.6328557729721069],[0.5975515842437744],[0.5775842666625977],[0.5718993544578552],[0.5695997476577759],[0.5726810693740845],[0.5837860703468323],[0.6123613715171814],[0.6031062006950378],[0.5670514106750488],[0.5535772442817688],[0.5526219010353088],[0.5694869160652161],[0.5710731744766235],[0.582927405834198],[0.6057141423225403],[0.5621362924575806],[0.5901005268096924],[0.5609768629074097],[0.5961535573005676],[0.5875259637832642],[0.5432516932487488],[0.5474152565002441],[0.5509945750236511],[0.5891724228858948],[0.5291101932525635],[0.5731526613235474],[0.5719099640846252],[0.5684593915939331],[0.5506773591041565],[0.5462256073951721],[0.5577490329742432],[0.5665422677993774],[0.5660449862480164],[0.5623741149902344],[0.561802864074707],[0.5500391125679016],[0.5636416077613831],[0.5695896148681641],[0.5452425479888916],[0.5471073389053345],[0.5442072749137878],[0.5383434891700745],[0.5456807613372803],[0.526611328125],[0.5581401586532593],[0.5643101334571838],[0.5514805912971497],[0.5199313759803772],[0.5222295522689819],[0.5539926886558533],[0.547828733921051],[0.5643404126167297],[0.5167590975761414],[0.5241872668266296],[0.5497235655784607],[0.5539577603340149],[0.555604875087738],[0.5193264484405518],[0.5355658531188965],[0.5095112919807434],[0.5326553583145142],[0.5544065237045288],[0.5130186676979065],[0.5226742625236511],[0.5107731223106384],[0.5494837760925293],[0.5176868438720703],[0.5380601286888123],[0.542131781578064],[0.5232990384101868],[0.5043078064918518],[0.5531071424484253],[0.5228337049484253],[0.5376980900764465],[0.5106797814369202],[0.4870155155658722],[0.5292755365371704],[0.5280174612998962],[0.5111125707626343],[0.5217174291610718],[0.49779272079467773],[0.5263463258743286],[0.5074599385261536],[0.5047504305839539],[0.5116338133811951],[0.507879912853241],[0.5226165056228638],[0.5038581490516663],[0.5095532536506653],[0.5284236669540405],[0.515426754951477],[0.49090132117271423],[0.5032099485397339],[0.5094902515411377],[0.4832375943660736],[0.4857873320579529],[0.5039638876914978],[0.5213287472724915],[0.5112717747688293],[0.4897143542766571],[0.49231311678886414],[0.5187605023384094],[0.5074383020401001],[0.4769105911254883],[0.483320951461792],[0.5011911988258362],[0.5031229853630066],[0.47049224376678467],[0.49166905879974365],[0.47343769669532776],[0.4827059507369995],[0.49043747782707214],[0.4934309720993042],[0.49236032366752625],[0.4969099760055542],[0.4815945625305176],[0.48275429010391235],[0.5007187128067017],[0.4839000403881073],[0.4706665277481079],[0.4894881546497345],[0.4864731431007385],[0.4785236120223999],[0.4707694947719574],[0.4809831976890564],[0.4693441092967987],[0.4891127645969391],[0.4725552797317505],[0.4705505967140198],[0.4791942238807678],[0.4783637225627899],[0.4884692430496216],[0.4680001735687256],[0.4642225503921509],[0.4603687524795532],[0.4826907217502594],[0.47105127573013306],[0.46782150864601135],[0.48101353645324707],[0.45553889870643616],[0.4726322591304779],[0.4593501389026642],[0.47730666399002075],[0.47444260120391846],[0.472575843334198],[0.4692240357398987],[0.44994908571243286],[0.4575222134590149],[0.468363493680954],[0.46044009923934937],[0.4530157148838043],[0.4598729610443115],[0.45787155628204346],[0.4431809186935425],[0.45699381828308105],[0.45378753542900085],[0.4574701189994812],[0.45409396290779114],[0.4321867823600769],[0.45955589413642883],[0.44747525453567505],[0.44606485962867737],[0.4591607451438904],[0.4682646095752716],[0.45934733748435974],[0.45434626936912537],[0.4353261888027191],[0.4872201979160309],[0.4482947289943695],[0.4655759632587433],[0.4371595084667206],[0.45733642578125],[0.4256158173084259],[0.43836310505867004],[0.4470689296722412],[0.44794371724128723],[0.44637352228164673],[0.43515920639038086],[0.4474969506263733],[0.4338848888874054],[0.4518252909183502],[0.4381180703639984],[0.4322357475757599],[0.43459028005599976],[0.43387526273727417],[0.4368884861469269],[0.4378100037574768],[0.4410019814968109],[0.43881091475486755],[0.4292115867137909],[0.43574488162994385],[0.43291619420051575],[0.43540069460868835],[0.4336816072463989],[0.43417587876319885],[0.43128642439842224],[0.42330920696258545],[0.42751938104629517],[0.43622398376464844],[0.4302770793437958],[0.43908578157424927],[0.4246678054332733],[0.42042797803878784],[0.4490828216075897],[0.4179721474647522],[0.4257139563560486],[0.42413124442100525],[0.4241519868373871],[0.4280939996242523],[0.43109819293022156],[0.4134061336517334],[0.4128867983818054],[0.41933491826057434],[0.42193925380706787],[0.4177645742893219],[0.42502015829086304],[0.4314824044704437],[0.41772904992103577],[0.44265294075012207],[0.4318180978298187],[0.40825387835502625],[0.4102048873901367],[0.41020864248275757],[0.4049213230609894],[0.42566928267478943],[0.43547704815864563],[0.42413628101348877],[0.4152097702026367],[0.41309237480163574],[0.4104941189289093],[0.42385414242744446],[0.4070894420146942],[0.4163491725921631],[0.40439385175704956],[0.4214015007019043],[0.41105687618255615],[0.417763352394104],[0.4344346225261688],[0.4038981795310974],[0.4076777994632721],[0.40487533807754517],[0.4177854061126709],[0.4025171101093292],[0.41101762652397156],[0.4093679189682007],[0.41395917534828186],[0.4013785421848297],[0.40582287311553955],[0.39993712306022644],[0.40075597167015076],[0.39486584067344666],[0.4064691662788391],[0.3963766098022461],[0.39216428995132446],[0.4240315556526184],[0.40199026465415955],[0.4023835361003876],[0.40614908933639526],[0.4054535925388336],[0.4108838140964508],[0.40382659435272217],[0.41318821907043457],[0.3922216296195984],[0.40460658073425293],[0.4092012643814087],[0.40427374839782715],[0.4107120633125305],[0.40819334983825684],[0.40802717208862305],[0.3952941298484802],[0.4162707030773163],[0.4000324308872223],[0.4171282649040222],[0.39867669343948364],[0.3908449113368988],[0.4156768321990967],[0.3989340364933014],[0.39190056920051575],[0.4058627784252167],[0.38845402002334595],[0.4086463451385498],[0.39670416712760925],[0.3960973918437958],[0.39315587282180786],[0.3989080786705017],[0.40927889943122864],[0.39820483326911926],[0.40592730045318604],[0.3984168469905853],[0.4095924496650696],[0.39218631386756897],[0.3899703025817871],[0.4012390077114105],[0.3911699056625366],[0.3951731324195862],[0.38852065801620483],[0.4116600751876831],[0.3990764915943146],[0.3930460512638092],[0.41085949540138245],[0.40161511301994324],[0.39591890573501587],[0.3930528461933136],[0.3891783356666565]
[0.850374170459143],[0.7467456631141134],[0.7042113341907463],[0.6970519382174653],[0.6728058882278971],[0.6611315354262248],[0.6499828147416068],[0.642083460151559],[0.6443271873020889],[0.6315777071631781],[0.6284544031218727],[0.6231502347653455],[0.6149539764564816],[0.613622522590184],[0.6140740262989951],[0.6021508583337953],[0.5997446722323352],[0.595677519493764],[0.5921640251532639],[0.5936670409570827],[0.5897706295594131],[0.585557101681681],[0.5765468112312921],[0.5771597269738075],[0.5731505571615578],[0.5733201769318911],[0.5696717013817022],[0.5667972160447942],[0.5586061241603134],[0.5572876416810668],[0.5662331722750522],[0.5592846362897665],[0.5604010088608997],[0.5553668430536101],[0.5509325493090224],[0.547969654054925],[0.5460166196421822],[0.5501171214745777],[0.543219670505807],[0.5429977874944706],[0.5385298262728323],[0.5363427760577438],[0.53825909814032],[0.5462774271422094],[0.5354113354541288],[0.5274719566401869],[0.5251628659149208],[0.5233712131434148],[0.5240112380816204],[0.5216461549891104],[0.5139204812521981],[0.5187137126922607],[0.5214999518772163],[0.5147055346186798],[0.511793846541112],[0.513012432816005],[0.507238897651729],[0.5077751388054083],[0.5078365903089542],[0.5015621869870932],[0.49990853932824464],[0.4985376679071105],[0.4959051408390007],[0.5071784924752641],[0.4918529963729405],[0.49425402637755517],[0.4908682934128412],[0.4920519876598132],[0.4917545808423864],[0.49544705288244945],[0.48456597180649785],[0.486810302380288],[0.48795427426253213],[0.4816340033960815],[0.48568082563947923],[0.4829109437984995],[0.47502722214944293],[0.4751331127516114],[0.46906534752043166],[0.47845412480949173],[0.4790372597699118],[0.47113242804413974],[0.4677394194768207],[0.467796531644198],[0.46500070496360857],[0.4653407544782846],[0.4651680349713505],[0.465798953677168],[0.45677281753851634],[0.45934237200434846],[0.46441346406936646],[0.45848584322646113],[0.4499838065983045],[0.4558570597431447],[0.45440650960006335],[0.45562276391699763],[0.45079465608785646],[0.44883266917549736],[0.44106114707370797],[0.4452918558427603],[0.4472545872230341],[0.43809111608136997],[0.4430644940031637],[0.4455039840523559],[0.43831504542048616],[0.43705248685166387],[0.43703795394094863],[0.43801266132014816],[0.4375131068253281],[0.4328449867149391],[0.4370789430519142],[0.43136969592311597],[0.43459575394592664],[0.43047247517226944],[0.4351199986320911],[0.4275530361303008],[0.4258024754500625],[0.4274048642946942],[0.42593973934060275],[0.42937266000426644],[0.4238562752114664],[0.4240080242109771],[0.41818573805365233],[0.4208565478277679],[0.41312041996729254],[0.4153757685481912],[0.42005585591391764],[0.42040809782424776],[0.42430643575026256],[0.4128101981512391],[0.4119494400992252],[0.420525451992998],[0.4123207670037109],[0.4136364132460981],[0.4152037858372868],[0.41232256606073664],[0.4102929500069949],[0.4088596173442236],[0.4097134178817862],[0.39750699566142395],[0.4054143287167691],[0.4094198245813351],[0.40602402285774153],[0.400864852537023],[0.3968874239685512],[0.40519519283039734],[0.4085884731594879],[0.4018468366991175],[0.3921655543369822],[0.39559563758349653],[0.39675375878220737],[0.39557371900813415],[0.39708925237750065],[0.3895232512219117],[0.39336005236842847],[0.3878709390611932],[0.38611632615032765],[0.39229270609298555],[0.38398644357624623],[0.3895846274819705],[0.38772971352728286],[0.3880447258453558],[0.38278464338567],[0.3904548414272837],[0.37654001317401925],[0.3871363422068039],[0.38133907377129733],[0.3791449270626106],[0.37992326575930757],[0.3805117255980425],[0.385724796812133],[0.3856121877042374],[0.38205178155757413],[0.37777191341513455],[0.38591121653519056],[0.3794533914268607],[0.37694679923576885],[0.3749958619032756],[0.37567517013833074],[0.37354671660036143],[0.3744025661213563],[0.3755567085624921],[0.37550701304237444],[0.3685883136078863],[0.3701879485408858],[0.36973525096874427],[0.3759459617114303],[0.365287849513611],[0.36606820503083787],[0.36782008778340747],[0.36788256746707576],[0.3646008950648921],[0.3682329755018253],[0.36567028058637485],[0.3664665413965093],[0.35956769532496385],[0.36058123572037953],[0.36440308583845005],[0.36327290593987643],[0.3564912207645945],[0.35772942936066354],[0.36327615099968297],[0.36144180168019663],[0.3531505565832157],[0.35942888348409446],[0.34968990205538153],[0.35924620262467033],[0.3580540294694428],[0.3481986922497797],[0.3520031053536009],[0.3552197551373208],[0.3543009740291255],[0.3481518236717375],[0.3570545309841043],[0.35548233558045755],[0.3528986649938149],[0.3552300878385506],[0.3475960128673232],[0.3547995462275968],[0.3488871335688204],[0.3513308099590906],[0.34377512011197536],[0.3432469741247668],[0.34853704819584835],[0.34809024322150955],[0.3429919159648442],[0.3457817154945714],[0.3488395202277911],[0.34854631111173345],[0.3458311526787163],[0.34382709728019073],[0.3460394483391601],[0.3445388584738911],[0.34491552515785295],[0.3357113607154034],[0.3433639333389773],[0.34286019412597807],[0.3402963915083668],[0.3401444725470968],[0.338787770359823],[0.33336316152374346],[0.3400884283946292],[0.34080128474990923],[0.34096280064913304],[0.336661086666702],[0.33944452443335316],[0.33556097598359136],[0.33770510967415157],[0.3317855379664072],[0.336877110423428],[0.3315629366010723],[0.33247137836890645],[0.3326936215162277],[0.3347795708934859],[0.33032222077398016],[0.3347205695244345],[0.32563897760787813],[0.3319854736328125],[0.33197227297442977],[0.33463125211177486],[0.32875283977182784],[0.3289693796103544],[0.329091214307464],[0.3312526337876178],[0.324840260024118],[0.32947449784467714],[0.3281235035398219],[0.32589729248297095],[0.3298723445375367],[0.32922778595792185],[0.3306686578705759],[0.3266774597439435],[0.32141530676053304],[0.3278795815635436],[0.3226607750252922],[0.3344647251438386],[0.3272919632715754],[0.32536988211150214],[0.3253403525836397],[0.32402445597223717],[0.31885164887598244],[0.3287433070121425],[0.32370880644510286],[0.32070663320546106],[0.3303578714332958],[0.3200492355788108],[0.32366701798273784],[0.32403948785054804],[0.32111142752784316],[0.3244831504503099],[0.32122739367555864],[0.3195041466762524],[0.3214391074558296],[0.31865756479230256],[0.32032871570917637],[0.31639216574701934],[0.3164012334724464],[0.3224737976152118],[0.3136166158584085],[0.3158386094440328],[0.3170601901146445],[0.3179076061685487],[0.31616026517188195],[0.31339606436172335],[0.3198774681232943],[0.31537282289844926],[0.3127694019291661],[0.31222881081670817],[0.3174734189368711],[0.3106331912302735],[0.312537616874912],[0.31667092280222636],[0.3148564103216228],[0.3135401374927842],[0.314815809083457],[0.31734359397156403],[0.3126245973133805],[0.31477070651432076],[0.3118711732106634],[0.30532812850900215],[0.3116942958371474],[0.309828849859757],[0.3142768007398832],[0.31084697376383413],[0.3136551794734332],[0.3120035930435256],[0.3064042562895482],[0.30341646134263217],[0.30824785568926594],[0.31392158022021305],[0.3040961620241108],[0.30571752329273977],[0.3121544501864084],[0.3106655295532529],[0.3043686973281426],[0.3150096993045052],[0.3084956792616608],[0.3082145524792152],[0.30921645742831844],[0.30146354849975887],[0.31091147174339484],[0.3045246418159787],[0.29834689421228844],[0.3038579797980809],[0.2999704062643618],[0.3025266556161465],[0.3019956478683075],[0.308341851771468],[0.30468255915854237],[0.299706761199649],[0.29903933966513907],[0.3066023599983442],[0.29930198886016807],[0.29856155620943203],[0.31155561250035124],[0.2992353067539706],[0.303245419175318],[0.30308644237494703],[0.2980070724935815],[0.2998029977673351],[0.29429872953655695],[0.3055966375487866],[0.3004844634249659],[0.3068960123132951],[0.3039888488774252],[0.305729064610925],[0.30812848337215953],[0.29987571115540984],[0.3021966890238299],[0.30580551096118325],[0.2970956980001808],[0.2973304750895736],[0.3001147511571941],[0.3027586346805686],[0.3008054123066439],[0.30369935236354867],[0.2985680932455724],[0.2993146063077568],[0.29507582376498986],[0.30033679822883985],[0.29912994610201016],[0.30289555850005384],[0.29823640018406483],[0.3027458273538268],[0.3050079267508913],[0.29599588814348277],[0.29538274593282454],[0.2956711006636667],[0.29121730262690254],[0.2947816389917147],[0.2957799055493704],[0.28751197280270036],[0.2991304589380132],[0.30109194614509543],[0.29432564973831177],[0.2944867177174823],[0.29447213670994976],[0.2992580710071148],[0.29307300590052465],[0.2929582777294782]
