[0.82241195],[0.7710061],[0.74447006],[0.7270572],[0.70995533],[0.70911086],[0.6850591],[0.68306077],[0.67582977],[0.66725224],[0.65815544],[0.6589307],[0.64802307],[0.6408342],[0.63501215],[0.63048244],[0.62817997],[0.6231336],[0.615397],[0.61090857],[0.6102378],[0.6139518],[0.6091079],[0.5999665],[0.60740274],[0.60178626],[0.59721804],[0.5957071],[0.587493],[0.5844577],[0.582445],[0.58250904],[0.57746524],[0.57626045],[0.5757327],[0.570212],[0.5632776],[0.56855595],[0.5591964],[0.5594856],[0.55707306],[0.5603773],[0.55250466],[0.5628438],[0.5524428],[0.55004483],[0.54935104],[0.54489195],[0.5496723],[0.5413516],[0.54127455],[0.5435802],[0.53713465],[0.53063303],[0.53335184],[0.5323965],[0.5300368],[0.52790636],[0.530041],[0.52581376],[0.5284586],[0.5234791],[0.5239876],[0.5144815],[0.511673],[0.51361823],[0.50986063],[0.51020557],[0.51594967],[0.50694305],[0.5084267],[0.50462115],[0.505721],[0.50130045],[0.49670008],[0.4999734],[0.50512266],[0.50042593],[0.49189517],[0.4969242],[0.49575692],[0.4908293],[0.4895375],[0.49048567],[0.4880689],[0.48576733],[0.47956017],[0.48661324],[0.48195964],[0.4811516],[0.47646523],[0.47882646],[0.4795649],[0.4741402],[0.47513106],[0.47412157],[0.47012824],[0.46895498],[0.47130835],[0.4689694],[0.46633714],[0.4656458],[0.46324694],[0.46730664],[0.45887384],[0.4614278],[0.46388143],[0.45428833],[0.45983574],[0.45031288],[0.45417112],[0.45631817],[0.45405433],[0.4543342],[0.45504647],[0.44631782],[0.44458038],[0.44207844],[0.43838346],[0.4455973],[0.4365262],[0.4439709],[0.44088736],[0.44013917],[0.4350189],[0.4436231],[0.43910858],[0.4324653],[0.43156224],[0.43120956],[0.43168652],[0.42494586],[0.43132526],[0.42569122],[0.4287869],[0.423119],[0.42650133],[0.41980243],[0.41731614],[0.41844574],[0.42156196],[0.41576505],[0.41399014],[0.419752],[0.41460377],[0.4170978],[0.41298202],[0.4100914],[0.40827113],[0.40774786],[0.41039413],[0.41107333],[0.40661183],[0.4092668],[0.40513527],[0.40769038],[0.39883354],[0.41011375],[0.40252694],[0.39554137],[0.39653447],[0.40084586],[0.39280048],[0.39967498],[0.39847058],[0.39296842],[0.39473864],[0.38864118],[0.3859828],[0.3860535],[0.3851236],[0.38293824],[0.39170605],[0.38357785],[0.39039174],[0.3786522],[0.37945697],[0.3812362],[0.38046178],[0.38211492],[0.38549024],[0.38321105],[0.37548286],[0.37959796],[0.3770534],[0.38001266],[0.37843403],[0.3718774],[0.37664062],[0.3734665],[0.37324175],[0.3736476],[0.37478244],[0.36334732],[0.36379826],[0.36568195],[0.36383674],[0.363712],[0.3612801],[0.36169237]
[0.5837542414665222],[0.6249516606330872],[0.6860727071762085],[0.6527968645095825],[0.6713370680809021],[0.6477177143096924],[0.6492738127708435],[0.6931654810905457],[0.6789222955703735],[0.6598570346832275],[0.6955652236938477],[0.669527530670166],[0.6599368453025818],[0.7060099840164185],[0.650959849357605],[0.6844363808631897],[0.6561734676361084],[0.6665171384811401],[0.6565068960189819],[0.658767580986023],[0.6538227200508118],[0.6429943442344666],[0.6676731705665588],[0.6433491110801697],[0.6509262919425964],[0.6957639455795288],[0.6480591893196106],[0.6419486403465271],[0.6605268716812134],[0.5875784158706665],[0.6393598318099976],[0.6423104405403137],[0.6450390219688416],[0.6633815169334412],[0.6771497130393982],[0.6549680829048157],[0.6174724698066711],[0.6416493654251099],[0.6463148593902588],[0.626385509967804],[0.6042853593826294],[0.5832930207252502],[0.6291517615318298],[0.6276955604553223],[0.6324000358581543],[0.6029005646705627],[0.660964846611023],[0.6460322141647339],[0.605442225933075],[0.6145968437194824],[0.613706648349762],[0.639563262462616],[0.6000074148178101],[0.5987322330474854],[0.595705509185791],[0.5987057685852051],[0.6066566109657288],[0.6171031594276428],[0.5825150012969971],[0.6041826009750366],[0.6190164685249329],[0.6053633689880371],[0.5765599608421326],[0.5897840261459351],[0.6025925278663635],[0.5593135356903076],[0.5923847556114197],[0.5734854340553284],[0.5606932640075684],[0.5825809836387634],[0.5765976309776306],[0.5620824098587036],[0.5608078241348267],[0.580344021320343],[0.5993191599845886],[0.5788841247558594],[0.5647061467170715],[0.6020788550376892],[0.5492101311683655],[0.5572408437728882],[0.5507081151008606],[0.5591132044792175],[0.5928932428359985],[0.5602144598960876],[0.5632117390632629],[0.5743182897567749],[0.5416380763053894],[0.5498120188713074],[0.5472791194915771],[0.5488981008529663],[0.5470798015594482],[0.5225762128829956],[0.5470240712165833],[0.5632373094558716],[0.5527593493461609],[0.5415695905685425],[0.539880633354187],[0.5369121432304382],[0.5654026865959167],[0.5584567785263062],[0.5562476515769958],[0.5584641695022583],[0.5455756783485413],[0.5839048027992249],[0.5198258757591248],[0.5449198484420776],[0.5443073511123657],[0.5543137192726135],[0.5346487760543823],[0.5496495962142944],[0.5719374418258667],[0.5589008331298828],[0.505290687084198],[0.5452536940574646],[0.5378833413124084],[0.5264108777046204],[0.5309895873069763],[0.5254912972450256],[0.5342622995376587],[0.530001163482666],[0.5337904691696167],[0.5385353565216064],[0.5039214491844177],[0.5569584965705872],[0.5334527492523193],[0.5012213587760925],[0.5273913741111755],[0.5254602432250977],[0.5224347114562988],[0.5480313897132874],[0.5441559553146362],[0.5296794772148132],[0.5285841822624207],[0.5207192301750183],[0.5200627446174622],[0.5196982026100159],[0.5152506232261658],[0.522969126701355],[0.5252580642700195],[0.5118586421012878],[0.510341227054596],[0.512640655040741],[0.5211801528930664],[0.5120011568069458],[0.5269134044647217],[0.5334474444389343],[0.5198310017585754],[0.520453155040741],[0.5108323097229004],[0.5087677240371704],[0.5163134932518005],[0.5063841342926025],[0.49267321825027466],[0.48472264409065247],[0.5119847655296326],[0.5046006441116333],[0.5094527006149292],[0.49586665630340576],[0.5134410858154297],[0.5071505904197693],[0.500569760799408],[0.5138760209083557],[0.5091174244880676],[0.5236327052116394],[0.5002384185791016],[0.499910831451416],[0.48604294657707214],[0.49032697081565857],[0.5064604878425598],[0.5235928297042847],[0.4841129779815674],[0.49932625889778137],[0.5065048933029175],[0.4869139790534973],[0.49287381768226624],[0.47864705324172974],[0.503393828868866],[0.4970207214355469],[0.5205044746398926],[0.4963721036911011],[0.4835776090621948],[0.47743210196495056],[0.5030367374420166],[0.49182265996932983],[0.4887218475341797],[0.4831365942955017],[0.5199651122093201],[0.507505476474762],[0.47766873240470886],[0.48141857981681824],[0.4851783514022827],[0.48743927478790283],[0.4872486889362335],[0.47458261251449585],[0.48114079236984253],[0.4816353917121887],[0.4756423234939575],[0.49232980608940125],[0.48341986536979675],[0.4704850912094116]
[0.7294700241977383],[0.6449367848242292],[0.608720768682705],[0.5874715173466606],[0.5735472809083714],[0.5710675870039448],[0.5517654050581203],[0.5495980591137216],[0.540249479668481],[0.5334955376127491],[0.5279434558397494],[0.5250056025034152],[0.5164879610449631],[0.5142885903764215],[0.5046366643831597],[0.5022517102105277],[0.4997552013175088],[0.49791325434394507],[0.4889823131679748],[0.4871155938006336],[0.48934483750266317],[0.48955386932592215],[0.48351192640962065],[0.47678876274861165],[0.4822729805611676],[0.4778516114868733],[0.47488001155557097],[0.46900848350169494],[0.46494720459724803],[0.4617954305610301],[0.46322907831357873],[0.4612973093616296],[0.4585280438757831],[0.4544133830884969],[0.45459856638997237],[0.45006310532552113],[0.44772275245707965],[0.44785204992531247],[0.4412169092745514],[0.4418685760187066],[0.4377720204199323],[0.4417592115839076],[0.43705851172808535],[0.443327019673697],[0.43507458806408117],[0.4325750054594893],[0.43247756815474964],[0.428047166662927],[0.4306245056553657],[0.4241910761927966],[0.42234495078554807],[0.42890821573156745],[0.41786685724806344],[0.41744272984703135],[0.41784949517398146],[0.4148955882891365],[0.41428522728614925],[0.4116781026310062],[0.4123253553920651],[0.41287123897801276],[0.41191780169187864],[0.4061410410433823],[0.40948227575476864],[0.3987839905001362],[0.39886283152592106],[0.39966889780870873],[0.3968867753973659],[0.3963096802649291],[0.4005883188906664],[0.3945109905293269],[0.3945711749310819],[0.3909900156977754],[0.39294822615866337],[0.3889580863232938],[0.3846229760913375],[0.38829983400632134],[0.39086350974459083],[0.38790908178187306],[0.3793176590285686],[0.38321604704634743],[0.38191823615050463],[0.3790095832592212],[0.3774636295271216],[0.3761501177127317],[0.37594515649798493],[0.37285151624161267],[0.3678141764787413],[0.37440221826112047],[0.37237154123205574],[0.3684307023049882],[0.36598787563187735],[0.3689718346418061],[0.36973651253288575],[0.3627651175541907],[0.3632797383188461],[0.36312588836465565],[0.3604104026504185],[0.35974198653831246],[0.3614791962115661],[0.35966020979866475],[0.35535613322480125],[0.35763780846729043],[0.353541254719592],[0.35610442039389045],[0.3497934591325914],[0.351022196667535],[0.3528139892942417],[0.3446395550825581],[0.3508445657558323],[0.34274945107306015],[0.34767427883163005],[0.3465094001767058],[0.34557416766696836],[0.3479687934336455],[0.3452648975834343],[0.33918038454855454],[0.33726237029392525],[0.33460036679084254],[0.33319771854403596],[0.33885081214193974],[0.3319387997714629],[0.3362378026387706],[0.333240399171847],[0.33372081695876504],[0.32977280770399553],[0.3353280312156085],[0.33224825227852933],[0.3265461516306267],[0.3275511301822544],[0.3258444384573409],[0.32632210165817543],[0.3197029481948533],[0.3263291189944522],[0.32113790382509644],[0.3232050439956025],[0.31950596687586413],[0.3212183934190999],[0.31648646572732037],[0.31500327327977057],[0.3145840704811286],[0.3192925756762487],[0.3131811572528034],[0.3133452580026958],[0.31653824328265573],[0.31319214597992273],[0.3132705904126908],[0.31151318753728213],[0.3065531875776208],[0.3080656143449108],[0.30511979379268905],[0.3080504999397704],[0.30941503592159436],[0.3040542818189408],[0.3082465687708825],[0.3049145003098138],[0.30556321393999253],[0.2978285029993294],[0.30848433142123016],[0.30127942164121946],[0.2956029210031403],[0.2967827763431561],[0.3006503378382381],[0.29612795656882457],[0.29922668108288547],[0.2978440358401826],[0.2934431145835367],[0.2934292369747754],[0.2909430335304752],[0.28858823472668665],[0.2882831799132483],[0.2866097222203794],[0.2875123114689537],[0.2941014765767577],[0.2864862174165915],[0.29236701158633144],[0.2828900752045353],[0.2854666867241356],[0.28477291577721237],[0.2854583038491492],[0.2857125525518974],[0.29116691158424995],[0.28556323504966236],[0.2800618744229678],[0.2837950192067934],[0.281576936011729],[0.28401154196410444],[0.28293756890741195],[0.2789103066699105],[0.28109017116312657],[0.27750596117158854],[0.2791340124347936],[0.2781262859609557],[0.2796807185463283],[0.2701689471369204],[0.2719973792200503],[0.2727708064991495],[0.2731331964457257],[0.27046298878903713],[0.2692976121946892],[0.27176147097756403]
[0.6393047571182251],[0.9064890742301941],[0.29055607318878174],[0.4204387664794922],[0.5426257848739624],[0.5560232400894165],[0.40911996364593506],[0.4636765420436859],[0.6121206283569336],[0.37702447175979614],[0.46027517318725586],[0.8266916275024414],[0.5663213729858398],[0.6726961135864258],[0.9086241722106934],[0.6179407835006714],[0.2817842960357666],[0.4158520996570587],[0.4766562283039093],[0.5612998008728027],[0.6362407207489014],[0.2987622916698456],[0.3558608591556549],[0.40148401260375977],[0.3583492636680603],[0.5461900234222412],[0.4443340003490448],[0.46899670362472534],[0.4508923292160034],[0.5097392797470093],[0.4710500240325928],[0.5597326755523682],[0.6760597825050354],[0.710002601146698],[0.3189084529876709],[0.6041589975357056],[0.6987256407737732],[0.25968074798583984],[0.6430283188819885],[0.6319349408149719],[0.8286144137382507],[0.8897737264633179],[0.8541523218154907],[0.3934975564479828],[0.4524863660335541],[0.7155907154083252],[0.33112621307373047],[0.571845531463623],[0.5398783683776855],[0.4129944145679474],[0.5665974617004395],[0.383034348487854],[0.3654715120792389],[0.7010592222213745],[0.7155694961547852],[0.2621782124042511],[0.575174868106842],[0.36095812916755676],[0.44639766216278076],[0.7046456933021545],[0.6490725874900818],[0.3833969235420227],[0.1817387193441391],[0.5572970509529114],[0.6316437125205994],[0.3583771288394928],[0.5307742953300476],[0.2839488983154297],[0.5632009506225586],[0.36419644951820374],[0.581955075263977],[0.48954951763153076],[0.4577298164367676],[0.5231794714927673],[0.25293073058128357],[0.28055426478385925],[0.35935673117637634],[0.30703485012054443],[0.9356348514556885],[0.32052767276763916],[0.628654956817627],[0.8311735391616821],[0.5893731117248535],[0.34043917059898376],[1.0769957304000854],[0.457918643951416],[0.44024479389190674],[1.1100953817367554],[0.44709888100624084],[0.8405173420906067],[0.22726665437221527],[0.1541411429643631],[0.3522655665874481],[0.47432780265808105],[0.3778803050518036],[0.5694568753242493],[0.2998599410057068],[0.43332070112228394],[0.41791918873786926],[0.2435440719127655],[0.37423619627952576],[0.625053346157074],[0.28419625759124756],[0.5815439820289612],[0.41624778509140015],[0.4454987049102783],[0.6600359082221985],[0.8953331708908081],[0.7048672437667847],[0.7999687790870667],[0.5826799273490906],[1.0238428115844727],[0.4223911464214325],[0.40200406312942505],[0.36618858575820923],[0.7421180605888367],[0.2724900245666504],[0.608808159828186],[0.7014369964599609],[0.3765049874782562],[0.36274275183677673],[0.6055747866630554],[0.6585022807121277],[0.3885461390018463],[0.4198945164680481],[0.8031156659126282],[0.23700617253780365],[0.7920930981636047],[0.3285169005393982],[0.2979491055011749],[0.23795311152935028],[0.24709568917751312],[0.8258759379386902],[0.27222830057144165],[0.358806848526001],[0.1763986051082611],[0.5185694098472595],[0.6603618264198303],[0.5974365472793579],[0.39504924416542053],[0.4827806353569031],[0.13611248135566711],[0.750008225440979],[0.3287324905395508],[0.7077800035476685],[0.5232189893722534],[0.30565232038497925],[0.23713652789592743],[0.19747881591320038],[0.3415082097053528],[0.5533850789070129],[0.3166365623474121],[0.2865593135356903],[0.1301201581954956],[0.6697844862937927],[0.18261301517486572],[0.6178638339042664],[0.4150035083293915],[0.3475624620914459],[1.122821569442749],[0.43547406792640686],[0.3117128312587738],[0.5058784484863281],[0.46388593316078186],[0.2473873794078827],[0.542034924030304],[0.44950348138809204],[0.3939257264137268],[0.8041412234306335],[0.31011587381362915],[0.23617413640022278],[0.5629369020462036],[0.36314529180526733],[0.5084003806114197],[0.14856760203838348],[0.6633466482162476],[1.0281957387924194],[0.6262965798377991],[1.4410185813903809],[0.247910737991333],[0.7202262282371521],[0.4759977459907532],[0.6565952897071838],[0.6591148376464844],[0.6086135506629944],[0.6605048179626465],[0.3558694124221802],[0.3679486811161041],[0.6818650960922241],[0.8216109275817871],[0.5134381651878357],[0.8238891959190369],[0.31776145100593567],[1.1696784496307373],[1.5973912477493286],[1.428937554359436],[0.6361986994743347],[0.3201003670692444],[0.7417852282524109],[0.7591794729232788]
