[0.90399694],[0.86506784],[0.8675656],[0.8537422],[0.8442647],[0.84415054],[0.8364117],[0.8310003],[0.81889063],[0.82265455],[0.8223445],[0.8122992],[0.8121144],[0.7996915],[0.8009945],[0.78496015],[0.7946676],[0.7805312],[0.7821671],[0.7825014],[0.78387356],[0.77392304],[0.777136],[0.7833399],[0.7749027],[0.77028316],[0.75967157],[0.7628101],[0.76590276],[0.76446724],[0.7494896],[0.7453425],[0.75333446],[0.75151104],[0.7500764],[0.73810494],[0.7359777],[0.7336428],[0.73702335],[0.7365349],[0.72854817],[0.72240084],[0.7226357],[0.7240422],[0.72847325],[0.7138324],[0.7156339],[0.7115253],[0.7174319],[0.7135609],[0.71505046],[0.71063036],[0.69614005],[0.696858],[0.7024587],[0.70419616],[0.704207],[0.706345],[0.7018677],[0.7023889],[0.7006197],[0.70083666],[0.6957335],[0.69534296],[0.6823222],[0.6906743],[0.67930067],[0.68796504],[0.6806583],[0.68257886],[0.676195],[0.6839027],[0.68009377],[0.6825209],[0.68016016],[0.67379457],[0.66837573],[0.6663902],[0.6659362],[0.65685743],[0.65805525],[0.66316223],[0.6673233],[0.6551675],[0.65927976],[0.6578784],[0.64962894],[0.6489935],[0.6572014],[0.6556386],[0.6492952],[0.64001185],[0.64505374],[0.6479579],[0.6375969],[0.6455593],[0.6412364],[0.6454593],[0.647553],[0.6422292],[0.63268375],[0.63993794],[0.638083],[0.63555306],[0.6268166],[0.632393],[0.6264501],[0.6224809],[0.63046],[0.62935567],[0.62407684],[0.62418497],[0.6144566],[0.6172756],[0.61236995],[0.61810166],[0.61119145],[0.6180243],[0.6073357],[0.6132103],[0.6119469],[0.6113674],[0.6105899],[0.6130124],[0.6036282],[0.60625535],[0.600948],[0.6015768],[0.60501516],[0.60464954],[0.6009754],[0.60119224],[0.59543],[0.5984894],[0.5961517],[0.599683],[0.5869495],[0.597817],[0.59198576],[0.59637135],[0.59039205],[0.59323424],[0.58906037],[0.5813398],[0.586538],[0.58098155],[0.5878443],[0.58291566],[0.5817556],[0.5799383],[0.57737935],[0.58240956],[0.5806632],[0.5679121],[0.5728042],[0.5719108],[0.56815857],[0.58050644],[0.5710145],[0.56541854],[0.56969184],[0.5583268],[0.56284153],[0.57056206],[0.55810356],[0.56448716],[0.5630592],[0.55945045],[0.5544553],[0.55233103],[0.5497842],[0.5541009],[0.5554437],[0.5604294],[0.5586305],[0.55532265],[0.5578385],[0.5466794],[0.5465156],[0.54715174],[0.5479154],[0.5436525],[0.5402336],[0.54002696],[0.5467176],[0.5426553],[0.5413794],[0.5382029],[0.53265107],[0.5359583],[0.5414773],[0.532745],[0.53289247],[0.52856153],[0.53513104],[0.5332537],[0.52171576],[0.5279345],[0.5300461],[0.5308158]
[0.9272054433822632],[0.7523691058158875],[0.756962776184082],[0.7537491321563721],[0.7064560055732727],[0.7701029777526855],[0.7020281553268433],[0.7077212333679199],[0.6906358599662781],[0.7037023305892944],[0.7235130667686462],[0.6861841082572937],[0.6913912892341614],[0.6904491186141968],[0.7109667658805847],[0.6997436285018921],[0.7314646244049072],[0.6814870834350586],[0.6952212452888489],[0.7054519057273865],[0.7071512341499329],[0.6880761384963989],[0.6735674738883972],[0.7022137641906738],[0.6832942366600037],[0.6924756169319153],[0.7055729031562805],[0.6981390714645386],[0.7174173593521118],[0.7123391628265381],[0.6782360076904297],[0.6696195602416992],[0.6914442181587219],[0.6712071299552917],[0.6716679930686951],[0.678020715713501],[0.6659449338912964],[0.6742975115776062],[0.6825385689735413],[0.6731998920440674],[0.6719476580619812],[0.6309099793434143],[0.6575709581375122],[0.6569077372550964],[0.662434458732605],[0.6484889984130859],[0.6778356432914734],[0.6617552042007446],[0.659107506275177],[0.6937676072120667],[0.6703047752380371],[0.6864975094795227],[0.6509310603141785],[0.6646841168403625],[0.6670464873313904],[0.6837048530578613],[0.6767451763153076],[0.6396252512931824],[0.6495633721351624],[0.6520469188690186],[0.6739036440849304],[0.6546326279640198],[0.6374927759170532],[0.6418811678886414],[0.6306822299957275],[0.6253927946090698],[0.6447014808654785],[0.6269761919975281],[0.6265941262245178],[0.6309171319007874],[0.6236319541931152],[0.6230872273445129],[0.6639872193336487],[0.6384345293045044],[0.656489908695221],[0.6351547241210938],[0.6529709100723267],[0.6381112337112427],[0.6294411420822144],[0.6272788047790527],[0.6119669079780579],[0.6375316381454468],[0.6132940649986267],[0.6172971129417419],[0.6026440262794495],[0.6322202682495117],[0.6406024098396301],[0.603804349899292],[0.6020958423614502],[0.6291840076446533],[0.5926559567451477],[0.6390008330345154],[0.6377142667770386],[0.5984088182449341],[0.6289052367210388],[0.6279969215393066],[0.6103254556655884],[0.6333390474319458],[0.6124219298362732],[0.5974224209785461],[0.5825653672218323],[0.6151691675186157],[0.5856441259384155],[0.582432210445404],[0.6233699917793274],[0.5948155522346497],[0.5784397721290588],[0.5932769179344177],[0.5777161121368408],[0.6041294932365417],[0.5824737548828125],[0.5963585376739502],[0.5758419036865234],[0.5833507776260376],[0.6107919812202454],[0.5725451111793518],[0.5929661989212036],[0.5814332365989685],[0.5671611428260803],[0.5855270028114319],[0.5708813071250916],[0.5812641978263855],[0.5612386465072632],[0.5829610228538513],[0.5592113137245178],[0.5593430399894714],[0.5854396820068359],[0.56645268201828],[0.5947300791740417],[0.5738343000411987],[0.559817910194397],[0.5710902214050293],[0.5715600848197937],[0.5642666816711426],[0.5900776386260986],[0.5447983741760254],[0.5727965831756592],[0.5585181713104248],[0.5584918856620789],[0.5644714832305908],[0.5663831233978271],[0.57369065284729],[0.5787477493286133],[0.5534612536430359],[0.5811042785644531],[0.5668551325798035],[0.5614945888519287],[0.5592663288116455],[0.5566596388816833],[0.5418646335601807],[0.5393567085266113],[0.5596944689750671],[0.561009407043457],[0.5703690648078918],[0.5680984258651733],[0.5287069082260132],[0.5349396467208862],[0.5517417788505554],[0.5595020055770874],[0.5234914422035217],[0.5375564098358154],[0.5579631924629211],[0.5458024740219116],[0.5584880709648132],[0.5417736768722534],[0.5353198051452637],[0.5373237729072571],[0.5236727595329285],[0.5365585088729858],[0.49957674741744995],[0.5114403963088989],[0.5373403429985046],[0.5535650253295898],[0.5139995217323303],[0.5234813690185547],[0.5272689461708069],[0.5298543572425842],[0.5522751212120056],[0.5136974453926086],[0.5163583755493164],[0.5084460973739624],[0.5193380117416382],[0.5313721895217896],[0.5557613968849182],[0.547136127948761],[0.5287275910377502],[0.5185549855232239],[0.541460394859314],[0.5351570248603821],[0.5127037167549133],[0.5226413011550903],[0.5049409866333008],[0.5096898674964905],[0.5145307779312134],[0.5158988237380981],[0.5305342078208923],[0.5036458373069763],[0.512501060962677],[0.5128977298736572],[0.5075818300247192]
[0.8019298073088769],[0.7267321005906209],[0.7064664346156734],[0.6878695700428273],[0.6689521404776243],[0.6630991290111353],[0.6533896079157838],[0.6443089382483227],[0.6337608904531686],[0.6345638653429428],[0.6308195171969952],[0.6214083093817871],[0.6204844264700862],[0.6116191806769607],[0.6104182931456236],[0.5976187917265562],[0.6058827644527549],[0.5928706981167935],[0.5957952787970552],[0.5961520925606831],[0.591963014980354],[0.5869320504146047],[0.5886921932791719],[0.5916252876862441],[0.585116712763758],[0.5789401861700681],[0.5736344554046593],[0.5756791195656994],[0.5760084673909858],[0.5732678670694332],[0.5644244687391979],[0.561747944591069],[0.567220012445261],[0.564090753840928],[0.5608439339269505],[0.5523765240565385],[0.5504509307960472],[0.5520003744871309],[0.5518895160443712],[0.5513518485102323],[0.5455332973805984],[0.5421997355942679],[0.5411945073911459],[0.5404967568298378],[0.5451307060694931],[0.5313654724914249],[0.5361198446538189],[0.5299980368944678],[0.5372342641400819],[0.531262741820647],[0.5291247462282086],[0.530313372907072],[0.5156017299925927],[0.5190644361595116],[0.5211337291368163],[0.5230266324954458],[0.5206476656517179],[0.5256871982376174],[0.5197847972411921],[0.5220437873117995],[0.5159134141879507],[0.5173809914895804],[0.5147972050869819],[0.5124196542961763],[0.5024991442661474],[0.5098769641158605],[0.5006167994867458],[0.5079824062857298],[0.5024434640856072],[0.5036088546904007],[0.49644943540639214],[0.5017320779290529],[0.49963084689461357],[0.5007736343558472],[0.497924006811463],[0.49217804056583064],[0.49088158082253863],[0.4873596412120479],[0.4869787067469984],[0.4841905200835502],[0.48286279681885597],[0.48688427292474423],[0.4875647818097974],[0.47894039189461435],[0.4824281355532089],[0.48063090591147395],[0.4740700364702999],[0.47392270795189506],[0.48016127648920115],[0.47984305761828283],[0.47080939152453205],[0.466231104170922],[0.4717080224268507],[0.47378204364587767],[0.4642821801180887],[0.4706247876776327],[0.4680076542467174],[0.4686383277472883],[0.4703459648212584],[0.4645620233351641],[0.4605478880429032],[0.4668324976274283],[0.46114195809505953],[0.45967499424915503],[0.4540027633751973],[0.45840993140003466],[0.45448272181029364],[0.45517063612985137],[0.4551074248139221],[0.45766200228492815],[0.44983676961152863],[0.4521021485918819],[0.44300367041389543],[0.4444289892026694],[0.4445951005609909],[0.4454706485318665],[0.44220256893941673],[0.4456387233025957],[0.4405579702688916],[0.4423943347860091],[0.44163530504349435],[0.4419165250688496],[0.43974898947347507],[0.4435722057772155],[0.43372039128058026],[0.43517509722473596],[0.433587248667632],[0.43316617253983375],[0.4359330186749449],[0.43580819976211777],[0.4318503235826398],[0.4320478864235453],[0.4292625625534813],[0.42907873533739904],[0.42799251858550724],[0.4311610776008946],[0.42188193803966634],[0.4271758030546774],[0.42416712287629005],[0.4308008799458494],[0.42258649710381385],[0.42744285163312856],[0.4226104847275385],[0.4167876644889907],[0.42016353140963186],[0.4154734410861931],[0.42285229693544973],[0.418884418093332],[0.4153623144225319],[0.4180112280467949],[0.412934405378776],[0.41789074522433894],[0.4155238462556707],[0.40523228875481254],[0.4101143762616828],[0.4090036392802059],[0.40574050657819993],[0.41747246667890264],[0.40667648657713784],[0.40588458929911697],[0.4079474570727584],[0.39908472795297606],[0.40177414972003145],[0.4112619598313133],[0.39765194353490774],[0.4065505617325849],[0.40252155183565497],[0.39963894787401255],[0.3952466877970365],[0.3944540737879158],[0.3943586815701853],[0.3993519937047864],[0.3985126346054644],[0.4007503042126646],[0.397384902923414],[0.39754540908454666],[0.39763445399775366],[0.38858798441320364],[0.3895660367342505],[0.39436936526015254],[0.38838855199294514],[0.3905055186536052],[0.3864352517198808],[0.3869776513316844],[0.3919284390931082],[0.3894941305169965],[0.3843029843698634],[0.38490185289099665],[0.3818233060364676],[0.38458059890435475],[0.3864685624542803],[0.3814195999414614],[0.381906727015382],[0.37884334083830956],[0.3840359611676471],[0.38162734337372356],[0.3705016858506911],[0.38126458744011305],[0.3815431069619585],[0.3774120807647705]
[0.6229186654090881],[0.6975724697113037],[0.5924614667892456],[0.48565778136253357],[0.4097781479358673],[0.44900673627853394],[0.38049906492233276],[0.37749162316322327],[0.5256354808807373],[0.5805743336677551],[0.4099403917789459],[0.45502105355262756],[0.49546104669570923],[0.42179226875305176],[0.3970760703086853],[0.3769560158252716],[0.4592246115207672],[0.5512067675590515],[0.5239985585212708],[0.4589816629886627],[0.6753813028335571],[0.39943161606788635],[0.384006530046463],[0.5265396237373352],[0.5183209776878357],[0.490484356880188],[0.5095140337944031],[0.4727059006690979],[0.5672114491462708],[0.47045642137527466],[0.5989375114440918],[0.3607880175113678],[0.38412684202194214],[0.42038694024086],[0.35313767194747925],[0.4495636224746704],[0.45650026202201843],[0.7799472808837891],[0.7993472814559937],[0.34304866194725037],[0.5368578433990479],[0.4695374071598053],[0.3431228697299957],[0.6585853099822998],[0.4235421121120453],[0.6862185001373291],[0.4909694194793701],[0.49015912413597107],[0.35658109188079834],[0.36824750900268555],[0.4769066274166107],[0.48858413100242615],[0.7808984518051147],[0.3803534209728241],[0.40275290608406067],[0.5483871698379517],[0.48825809359550476],[0.5908544063568115],[0.3642457127571106],[0.3512263596057892],[0.4411664605140686],[0.3188582956790924],[0.343750923871994],[0.3006839454174042],[0.5967667698860168],[0.9319697618484497],[0.37963393330574036],[0.37181076407432556],[0.4856540560722351],[0.5133336186408997],[0.5479064583778381],[0.519842267036438],[0.3537743389606476],[0.3970819413661957],[0.4670996069908142],[0.36992204189300537],[0.3437345027923584],[0.40180355310440063],[0.5721453428268433],[0.49226558208465576],[0.4596567153930664],[0.3147951066493988],[0.604215145111084],[0.47066834568977356],[0.43789368867874146],[0.40542078018188477],[0.630973756313324],[0.607623279094696],[0.6022348403930664],[0.3224475681781769],[0.38889098167419434],[0.3518228828907013],[0.5395423173904419],[0.6704273819923401],[0.4557635188102722],[0.5066834688186646],[0.5420085191726685],[0.6133608222007751],[0.32466545701026917],[0.46028679609298706],[0.2990152835845947],[0.3482937216758728],[0.3110751211643219],[0.41150757670402527],[0.3460797667503357],[0.4768217206001282],[0.5561351776123047],[0.3730059564113617],[0.6251088380813599],[0.4572603702545166],[0.5768421292304993],[0.46379324793815613],[0.45206165313720703],[0.662960946559906],[0.5882303714752197],[0.8917162418365479],[0.5251931548118591],[0.45234423875808716],[0.4492889642715454],[0.45299309492111206],[0.4453899562358856],[0.6473601460456848],[0.24903950095176697],[0.6875620484352112],[0.5016096234321594],[0.6126924157142639],[0.6047479510307312],[0.6411104798316956],[0.3025940954685211],[0.7036980986595154],[0.35842233896255493],[0.7990434765815735],[0.5379179120063782],[0.4681640565395355],[0.4221823513507843],[0.28507477045059204],[0.4591885209083557],[0.6496527194976807],[0.5760520696640015],[0.28019455075263977],[0.25222891569137573],[0.7184590101242065],[0.2715618908405304],[0.22969746589660645],[0.8416640162467957],[0.4401531219482422],[0.5793243050575256],[0.25467050075531006],[0.6278536915779114],[0.3810309171676636],[0.31388989090919495],[0.6952892541885376],[0.6311456561088562],[0.4836355447769165],[0.2760065495967865],[0.4836792051792145],[0.25397369265556335],[0.5218666195869446],[0.3054162859916687],[0.2713869512081146],[0.50993812084198],[0.7827386260032654],[0.27206724882125854],[0.28616926074028015],[0.6936014294624329],[0.3852081894874573],[0.6664924621582031],[0.27547433972358704],[0.5500543713569641],[0.203111931681633],[0.2998354434967041],[0.6891940236091614],[0.3693612217903137],[0.3071139454841614],[0.32888734340667725],[0.5157599449157715],[0.2656899392604828],[0.40755534172058105],[0.8235259056091309],[0.4922657608985901],[0.8363040685653687],[0.24606923758983612],[0.758925199508667],[0.2419174462556839],[0.3460662364959717],[0.26662009954452515],[0.5760546326637268],[0.3175169825553894],[0.49464738368988037],[0.9513610005378723],[0.7259330153465271],[0.5726766586303711],[0.4017404019832611],[0.35181042551994324],[0.41771557927131653],[0.6409477591514587],[0.30753883719444275],[0.24174684286117554],[0.38089823722839355],[0.44494864344596863]
