[0.8720807],[0.77388906],[0.7523659],[0.73378944],[0.72224736],[0.7094995],[0.69844985],[0.68991756],[0.68346983],[0.6703783],[0.6682477],[0.66328853],[0.651062],[0.6455579],[0.63724554],[0.6365012],[0.6344142],[0.6298719],[0.6248192],[0.6158009],[0.61267596],[0.6116891],[0.61158085],[0.61459833],[0.6048028],[0.5963522],[0.594271],[0.59838676],[0.5924531],[0.58888835],[0.58121276],[0.5832277],[0.5767206],[0.58021],[0.5732978],[0.5747687],[0.5738624],[0.57129985],[0.561784],[0.5631941],[0.5640396],[0.56668067],[0.55853516],[0.5573625],[0.55512404],[0.5505215],[0.54634184],[0.5513223],[0.5535041],[0.5445642],[0.54356664],[0.5466865],[0.5448284],[0.5450589],[0.5378733],[0.5403152],[0.54030746],[0.53951174],[0.53989536],[0.535912],[0.52786076],[0.5294231],[0.53042215],[0.52903885],[0.5226463],[0.52545696],[0.52568156],[0.5212158],[0.52413905],[0.5213562],[0.5248804],[0.5206894],[0.5172329],[0.5133341],[0.5179884],[0.516003],[0.5086741],[0.5118844],[0.51110286],[0.51127714],[0.50578856],[0.5081484],[0.5039749],[0.50672185],[0.5044755],[0.5056096],[0.50187624],[0.50067896],[0.50159156],[0.50293946],[0.50357795],[0.49985448],[0.4960055],[0.49343038],[0.49431235],[0.49522382],[0.4938823],[0.49265322],[0.5004407],[0.4933692],[0.48846662],[0.49264663],[0.48980403],[0.4887352],[0.48892367],[0.4840888],[0.48505616],[0.48172343],[0.48351637],[0.4857773],[0.47502404],[0.48415345],[0.48857602],[0.48198047],[0.47908598],[0.47931612],[0.47269738],[0.47522548],[0.47816142],[0.4771017],[0.47551456],[0.47185066],[0.470087],[0.4686547],[0.4702613],[0.4684841],[0.4705348],[0.47036514],[0.46305403],[0.46043506],[0.4646676],[0.4599983],[0.4615399],[0.4647876],[0.45590395],[0.45935744],[0.458901],[0.45867953],[0.45825332],[0.45849535],[0.45323762],[0.45747977],[0.45296967],[0.45230803],[0.45728457],[0.4539988],[0.45597345],[0.45253414],[0.45406982],[0.4557582],[0.4499599],[0.44620484],[0.45320117],[0.45183077],[0.4486564],[0.4458782],[0.44359827],[0.44413674],[0.4498165],[0.44504783],[0.44068947],[0.44102708],[0.44801155],[0.44420895],[0.44320604],[0.44368193],[0.43864042],[0.43700096],[0.43622464],[0.43984956],[0.43480098],[0.43623888],[0.43641898],[0.4376675],[0.43314788],[0.43814906],[0.4339959],[0.4373252],[0.4297688],[0.42971402],[0.43245843],[0.42620182],[0.43081027],[0.42776003],[0.42601147],[0.4250271],[0.4250339],[0.42767543],[0.4322519],[0.4271794],[0.42578888],[0.42667997],[0.42654374],[0.4253063],[0.42297646],[0.42232683],[0.42020652],[0.4227055],[0.4247287],[0.42035386]
[1.4918590784072876],[1.0823864936828613],[0.8198091387748718],[0.7024999260902405],[0.6409282684326172],[0.6524112224578857],[0.6430210471153259],[0.6553391814231873],[0.6731544733047485],[0.6832011342048645],[0.6866193413734436],[0.6643055081367493],[0.6670573353767395],[0.6645083427429199],[0.6942223310470581],[0.686126708984375],[0.6618078351020813],[0.6749802231788635],[0.6766053438186646],[0.693221390247345],[0.688931941986084],[0.6942753791809082],[0.6604097485542297],[0.6625239849090576],[0.642598032951355],[0.6729951500892639],[0.6882767677307129],[0.6631296873092651],[0.6682040095329285],[0.642719566822052],[0.6543685793876648],[0.6446398496627808],[0.6472967267036438],[0.6571492552757263],[0.6298908591270447],[0.68873131275177],[0.6392688751220703],[0.6318891644477844],[0.6679193377494812],[0.6359654664993286],[0.645246684551239],[0.6552218198776245],[0.6496184468269348],[0.6336095333099365],[0.6482643485069275],[0.6415325999259949],[0.6738390922546387],[0.6567001938819885],[0.6351301074028015],[0.6620146632194519],[0.6562286615371704],[0.6297847032546997],[0.6414686441421509],[0.6032041907310486],[0.6126493811607361],[0.6220579743385315],[0.6319990754127502],[0.6602211594581604],[0.6077853441238403],[0.6381916999816895],[0.6297224760055542],[0.5988569855690002],[0.6174399852752686],[0.6372315287590027],[0.6185436844825745],[0.6327446699142456],[0.6046112179756165],[0.6126184463500977],[0.6328052878379822],[0.632540225982666],[0.5898844599723816],[0.6122716665267944],[0.6096670031547546],[0.5978282690048218],[0.6311246156692505],[0.6166554093360901],[0.5850780606269836],[0.6015959978103638],[0.6218246817588806],[0.583663284778595],[0.5939424633979797],[0.6155784130096436],[0.6215407252311707],[0.6025727987289429],[0.601488471031189],[0.5972735285758972],[0.5927238464355469],[0.5869801640510559],[0.6088056564331055],[0.598503828048706],[0.6063510775566101],[0.5880592465400696],[0.5923894047737122],[0.5799195170402527],[0.5885242223739624],[0.5785942673683167],[0.5623774528503418],[0.5965090394020081],[0.5834233164787292],[0.5901644229888916],[0.5923207402229309],[0.5830563902854919],[0.5618463158607483],[0.6209684014320374],[0.6037065386772156],[0.5736364722251892],[0.5872357487678528],[0.5713055729866028],[0.5684568881988525],[0.577448308467865],[0.5932436585426331],[0.5952026844024658],[0.5674425363540649],[0.5978808999061584],[0.5555018782615662],[0.5493471622467041],[0.5858855247497559],[0.616442084312439],[0.5693140625953674],[0.5870348215103149],[0.559434711933136],[0.5386094450950623],[0.5504134893417358],[0.572769820690155],[0.5409224629402161],[0.5978991985321045],[0.5685818791389465],[0.5671690106391907],[0.5720903873443604],[0.5757935643196106],[0.5548492074012756],[0.561052680015564],[0.5548264980316162],[0.559180736541748],[0.5897093415260315],[0.5520414710044861],[0.5520163774490356],[0.5629220008850098],[0.5663313865661621],[0.5574115514755249],[0.5808550119400024],[0.560077428817749],[0.557195782661438],[0.5578544735908508],[0.5599853992462158],[0.5626510977745056],[0.5505133867263794],[0.5543323159217834],[0.5714912414550781],[0.5554872155189514],[0.552009105682373],[0.561164379119873],[0.5577657222747803],[0.5358757972717285],[0.5675726532936096],[0.5727238059043884],[0.5471817851066589],[0.5648309588432312],[0.5676879286766052],[0.5676197409629822],[0.552006721496582],[0.5597928166389465],[0.5688007473945618],[0.5648152828216553],[0.5634694695472717],[0.534277617931366],[0.5381784439086914],[0.5375621318817139],[0.5641767382621765],[0.556938886642456],[0.5508115291595459],[0.5511507391929626],[0.5473499298095703],[0.5848062634468079],[0.5529213547706604],[0.5525925755500793],[0.5350409150123596],[0.5668660998344421],[0.5538290739059448],[0.5358717441558838],[0.5418503284454346],[0.5569292306900024],[0.5333311557769775],[0.5494500994682312],[0.5516089797019958],[0.5348353385925293],[0.5385830998420715],[0.54644775390625],[0.5748770833015442],[0.5471369028091431],[0.5547999739646912],[0.5428575873374939],[0.5404970049858093],[0.5539317727088928],[0.5254772305488586],[0.543849527835846],[0.5321542024612427],[0.5418501496315002],[0.542690634727478],[0.5509635210037231]
[0.8189127975040011],[0.6909865107801225],[0.643083953195148],[0.6204109307792451],[0.6025567258949633],[0.5854686261327179],[0.5742537235772168],[0.5664192371898227],[0.5606650114059448],[0.5486016262460638],[0.5432511452171538],[0.5405237553296266],[0.5291454687162682],[0.5271045880185233],[0.5208878053559197],[0.5223541894444713],[0.5176325539747874],[0.5126334754405198],[0.5119623199657157],[0.5029238633535527],[0.5001835894805414],[0.5017913177057549],[0.49931318119720175],[0.5013908561733034],[0.4925074428319931],[0.48902594380908543],[0.4881383235807772],[0.48862505952517193],[0.4829292838220243],[0.47777310013771057],[0.4782542911944566],[0.47740923640904603],[0.47303502206449155],[0.4738343391153548],[0.47043694114243545],[0.4741327260379438],[0.46892119226632295],[0.47078718796924307],[0.46374731317714407],[0.4632065456222605],[0.4666637689978988],[0.4649550015175784],[0.4576987397891504],[0.4598375155969902],[0.45648010406229234],[0.45299045079284245],[0.4521699735411891],[0.45601793350996794],[0.45106926560401917],[0.44797523926805566],[0.44674093414236],[0.45027510159545475],[0.44962281540588095],[0.4470487783352534],[0.443521773925534],[0.44499967716358324],[0.44195206739284376],[0.4477311935689714],[0.44430946089603285],[0.4378908116508413],[0.43353826856171646],[0.4314685668106432],[0.4401682786367558],[0.42988591116887553],[0.43178070584932965],[0.4386538173313494],[0.43032521782097993],[0.425970905356937],[0.43025234893516257],[0.4279209071839297],[0.4323477220756036],[0.4272035167173103],[0.42421753980495314],[0.4191062146866763],[0.427089657496523],[0.4202782737988013],[0.4209327046517973],[0.41584839478687],[0.42516539770144],[0.42071055427745535],[0.41364677084816825],[0.4184064202838474],[0.413310291590514],[0.41826702268035326],[0.41039037980415205],[0.41443389985296464],[0.4093126731890219],[0.4100916611927527],[0.4128414022701758],[0.40739380485481685],[0.41365117607293306],[0.41133626246893845],[0.4051898960713987],[0.40313100814819336],[0.404449329883964],[0.40360499808081873],[0.4064122962730902],[0.4056996587249968],[0.41356005436844295],[0.39958616428905064],[0.39703169961770374],[0.40445812543233234],[0.39806708693504333],[0.39886427808690955],[0.3951929493082894],[0.394822895526886],[0.3954536412601118],[0.38998860451910233],[0.3972429715924793],[0.3936136144178885],[0.38742456557574095],[0.39648408967035786],[0.39931016194599644],[0.3913155788624728],[0.3889037541769169],[0.3888884396464736],[0.38226397059581896],[0.3888015277959682],[0.3907253295183182],[0.3898780536320474],[0.3823212065078594],[0.38302731734734996],[0.37948571476671433],[0.3829938129142479],[0.3830447169365706],[0.3843611561589771],[0.3811702424729312],[0.38169866027655425],[0.3748334370277546],[0.3741019191565337],[0.376818459894922],[0.3740848578788616],[0.37142704482431765],[0.3772347707439352],[0.3700822175100998],[0.372654030168498],[0.3736366535778399],[0.3693207127076608],[0.3720063164278313],[0.37147202287559156],[0.3683187111660286],[0.37060579712744113],[0.3677312395086995],[0.3657417780271283],[0.3723217800811485],[0.3653298550181919],[0.3723989923795064],[0.3639016780588362],[0.37050646929829206],[0.36860390311038055],[0.3611550607063152],[0.3610602468252182],[0.36427149452545027],[0.36459310076854845],[0.3622398486843816],[0.36009833051098716],[0.3558398269944721],[0.359920757788199],[0.36566610468758476],[0.3565455835174631],[0.35362380743026733],[0.3571417362049774],[0.36185448202821946],[0.35775067077742684],[0.3580507500856011],[0.35749076775930544],[0.35106289083207093],[0.3494693636894226],[0.34939413600497776],[0.35413987437884015],[0.3503717918086935],[0.35137832909822464],[0.34860585629940033],[0.3537095923114706],[0.35012622481143035],[0.35232376196870097],[0.3456213076909383],[0.3510055246728438],[0.3444657623767853],[0.3432244070702129],[0.34720011993690775],[0.3417297957672013],[0.34688850630212714],[0.3458464159457772],[0.33934970420819743],[0.33805680330152865],[0.34331982058507426],[0.34334630850288606],[0.34509511567928175],[0.34378408668217836],[0.34177772093702247],[0.3411788647925412],[0.3445078140055692],[0.3412728530389291],[0.33850874448264084],[0.3354996037152078],[0.3362372663837892],[0.3381695029912172],[0.34047074450386894],[0.3358908521908301]
[1.728960633277893],[0.8431884050369263],[0.7276884317398071],[0.5142951607704163],[0.2919955551624298],[0.5374422073364258],[0.42133045196533203],[0.46621081233024597],[0.48953619599342346],[0.4919978976249695],[0.4684091806411743],[0.5162596106529236],[0.38368889689445496],[0.45922765135765076],[0.4908493459224701],[0.3741009533405304],[0.5809667110443115],[0.3390919268131256],[0.9420814514160156],[0.3541983962059021],[0.4058349132537842],[0.7020960450172424],[0.3902476131916046],[0.31633931398391724],[0.3320128917694092],[0.8623527884483337],[0.33515647053718567],[0.5010027289390564],[0.7833942770957947],[0.5326735973358154],[0.3231557607650757],[0.6715978980064392],[0.28410330414772034],[0.5113540887832642],[0.5634494423866272],[0.5667819976806641],[0.6010656356811523],[0.3288954794406891],[0.5258772373199463],[0.38552016019821167],[0.29119735956192017],[0.5387957692146301],[0.5096055269241333],[0.5033831000328064],[0.3951764404773712],[0.35689571499824524],[0.5146511197090149],[0.35770183801651],[0.3354314863681793],[0.31818628311157227],[0.4530794322490692],[0.557841956615448],[0.2779991924762726],[0.32593488693237305],[0.4209856688976288],[0.48276010155677795],[0.33822867274284363],[0.30341729521751404],[0.6896958947181702],[0.469719260931015],[0.26980945467948914],[0.8483438491821289],[0.45156604051589966],[0.4094116985797882],[0.32156699895858765],[0.9201444983482361],[0.2674987316131592],[0.4815678596496582],[0.4350259304046631],[0.5822489857673645],[0.29227492213249207],[0.3628440797328949],[0.29733413457870483],[0.8322223424911499],[0.440143346786499],[0.3326231837272644],[0.2788163721561432],[0.32355996966362],[0.7449628710746765],[0.5039964914321899],[0.4307168126106262],[0.41960960626602173],[0.30861741304397583],[0.4619349241256714],[0.27945390343666077],[0.28731343150138855],[0.6173800826072693],[0.28132617473602295],[0.5008059740066528],[0.6864086389541626],[1.0862081050872803],[0.5266354084014893],[0.7105348706245422],[0.26246315240859985],[0.42845404148101807],[0.46265721321105957],[0.5880889296531677],[0.4545246660709381],[0.4308561384677887],[0.5908827185630798],[0.3811339735984802],[1.1476348638534546],[0.5092242956161499],[0.48449429869651794],[0.33719193935394287],[0.7673921585083008],[0.508744478225708],[0.7352321743965149],[0.4178965985774994],[0.31250980496406555],[0.8647462725639343],[0.24623118340969086],[0.35965001583099365],[0.38400059938430786],[0.406350314617157],[0.6052603125572205],[0.7266193628311157],[0.29970404505729675],[0.2825506627559662],[0.4040783643722534],[0.7181656956672668],[0.502424955368042],[0.6458991169929504],[0.273690789937973],[0.98967045545578],[0.28119829297065735],[0.5427448749542236],[0.29274222254753113],[0.5277349352836609],[0.6726382374763489],[0.6139234900474548],[0.2753344178199768],[0.3912937343120575],[0.6083636283874512],[0.43593505024909973],[0.8585935831069946],[0.7415672540664673],[0.3084847629070282],[0.31693753600120544],[0.48474690318107605],[0.24007828533649445],[0.3506329655647278],[0.20476342737674713],[0.6506205201148987],[0.18798616528511047],[0.3062823712825775],[0.2743012011051178],[0.3107253611087799],[0.49865469336509705],[0.4834040105342865],[0.7262557148933411],[0.30596238374710083],[0.9911776781082153],[0.8355903625488281],[0.41578543186187744],[0.802687406539917],[0.2197026014328003],[0.5284050703048706],[0.268174409866333],[0.55035799741745],[0.3551345467567444],[0.8860110640525818],[0.4788649082183838],[0.27830421924591064],[0.4010883569717407],[0.5222235918045044],[0.6799038052558899],[0.2659527659416199],[0.3510715663433075],[0.7496199607849121],[0.22455310821533203],[0.27555736899375916],[0.3151053488254547],[0.37540140748023987],[0.47976356744766235],[0.27734366059303284],[0.37525859475135803],[0.5244488716125488],[0.4929905831813812],[0.6891326308250427],[0.48871931433677673],[0.793199896812439],[0.22151298820972443],[0.6506953239440918],[0.4274391233921051],[0.7817642092704773],[0.29158058762550354],[0.8507669568061829],[0.44267502427101135],[0.27842187881469727],[0.48782578110694885],[0.5114403367042542],[0.6597351431846619],[0.9755558967590332],[0.7345106601715088],[0.49974262714385986],[0.23297251760959625],[0.9449993968009949],[0.5442516803741455],[0.9097495079040527]
